playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
15816,Devin Williams,41.029998779296875,MIL,Brewers,0.0,66.0,28.514,1.3446,,66.0,275.344,48.5151,24.8893,22.7135,6.21133,89.5477,30.5337,2.6507
9761,Joe Kelly,727.7100219726562,LAD,Dodgers,0.0,62.0,1.267,13.0231,,62.0,259.089,49.3403,23.7432,21.5282,5.40778,79.1149,26.4792,2.9775
sa3017310,Robert Gasser,999.0,MIL,Brewers,19.44,25.44,0.0,0.5886,,116.808,505.303,113.546,62.5395,58.5367,19.3642,105.789,40.7807,6.9636
17722,Trevor Megill,690.22998046875,MIL,Brewers,0.0,63.0,0.95,14.0598,,63.0,261.954,49.9291,26.1211,24.2021,7.273,79.8989,24.816,2.5635
22207,DL Hall,433.3900146484375,BAL,Orioles,0.0,62.0,1.994,12.3111,,62.0,257.796,47.6436,23.4093,21.4086,6.33089,79.7557,25.628,2.6197
12718,Adrian Houser,539.969970703125,NYM,Mets,22.68,41.68,0.0,0.6293,,140.685,617.428,150.121,77.4495,71.4749,18.5236,104.956,51.7108,5.3538
29608,Joe Boyle,445.32000732421875,OAK,Athletics,22.68,28.68,0.0,0.5864,,134.695,599.46,115.877,70.5391,65.3971,15.7743,145.691,85.8694,6.6767
20070,Bailey Falter,720.0,PIT,Pirates,14.58,54.58,0.0,0.613,,117.254,505.963,123.562,64.6057,60.5526,19.1384,91.8432,33.1409,4.6098
19569,David Bednar,60.31999969482422,PIT,Pirates,0.0,68.0,31.097,2.8859,,68.0,285.714,58.2891,29.512,27.4093,7.87289,78.3043,24.314,2.6429
21032,Emmanuel Clase,51.45000076293945,CLE,Guardians,0.0,66.0,32.948,2.0423,,66.0,270.936,59.2804,25.5911,23.0754,5.61733,68.4108,18.0059,2.1992
26221,Ryan Pepiot,185.7100067138672,TBR,Rays,22.68,30.68,0.0,0.6374,,135.624,587.128,127.255,71.6503,67.0487,20.8861,134.78,53.2314,7.4055
sa3020678,Drew Thorpe,999.0,SDP,Padres,11.34,11.34,0.0,0.0,,64.638,275.29,61.9538,31.9967,29.5582,8.73331,59.3736,22.1187,2.2777
15467,Marco Gonzales,633.1300048828125,PIT,Pirates,24.3,24.3,0.0,0.0,,139.02,612.155,155.771,81.4644,76.1709,21.5173,91.7296,42.7235,5.5835
18655,A.J. Minter,484.2300109863281,ATL,Braves,0.0,64.0,3.393,12.3806,,64.0,265.781,53.3851,26.2975,24.394,7.45244,78.2554,21.7791,2.3527
20468,Huascar Ynoa,711.739990234375,ATL,Braves,6.48,41.48,0.0,0.6427,,71.3503,304.124,66.7641,34.1049,31.5311,8.76023,76.4283,25.3138,3.0005
16609,Bryan Abreu,268.80999755859375,HOU,Astros,0.0,67.0,2.203,16.063,,67.0,279.167,50.8084,26.3651,24.25,6.67022,88.9177,29.3382,3.209
26410,Alek Manoah,371.8399963378906,TOR,Blue Jays,21.06,21.06,0.0,0.0,,116.976,513.729,113.772,65.4983,61.3363,18.1703,106.576,48.2772,8.6748
14212,Josh Hader,45.41999816894531,HOU,Astros,0.0,63.0,31.206,2.3714,,63.0,262.172,45.5805,25.0011,23.288,7.672,89.1032,27.8687,2.9882
19312,Cal Quantrill,719.0,COL,Rockies,27.54,27.54,0.0,0.0,,159.792,721.732,194.477,111.472,105.142,29.7922,102.615,53.8333,8.8607
25385,Drew Rasmussen,589.5800170898438,TBR,Rays,6.48,30.48,0.0,0.6374,,59.7816,247.725,54.9119,25.7369,23.6105,6.70218,61.2136,15.8952,2.042
27463,Garrett Crochet,513.9400024414062,CHW,White Sox,6.48,57.48,0.0,4.0005,,87.936,376.756,74.8503,41.3754,38.3797,11.2558,98.9799,42.6235,3.8316
12972,Joe Ross,695.0,MIL,Brewers,12.96,36.96,0.0,0.5886,,97.4882,418.771,96.7828,51.4519,47.939,14.9374,87.9054,31.7033,4.9039
13799,Matt Strahm,477.1300048828125,PHI,Phillies,0.0,68.0,2.122,10.8525,,68.0,280.528,57.1032,28.7325,26.8142,9.20267,79.7028,20.9266,3.3088
21649,Luis Medina,999.0,OAK,Athletics,24.3,24.3,0.0,0.0,,135.71,601.549,130.362,74.8144,69.3678,16.8129,121.332,71.6265,7.4171
7005,Ryan Pressly,84.19000244140625,HOU,Astros,0.0,66.0,3.304,12.9616,,66.0,274.314,58.375,27.1778,24.8434,6.90067,74.3271,19.8782,2.38
19343,A.J. Puk,398.05999755859375,MIA,Marlins,0.0,63.0,2.197,14.2862,,63.0,263.378,54.3482,26.7492,24.6765,7.049,71.4497,21.3397,3.2769
25756,Matt Brash,252.5800018310547,SEA,Mariners,0.0,63.0,7.529,10.5927,,63.0,261.519,47.3925,23.0993,21.0212,5.74,82.179,26.8358,2.8241
19349,Caleb Ferguson,748.6500244140625,LAD,Dodgers,0.0,63.0,1.267,15.8062,,63.0,265.04,53.3581,26.8216,24.6884,7.161,73.3723,24.8841,3.3994
15507,Hunter Harvey,287.9700012207031,WSN,Nationals,0.0,64.0,12.745,8.6253,,64.0,266.778,56.4595,28.3622,26.3068,7.65156,70.3293,20.9317,2.4333
27514,Kyle Hurt,543.5800170898438,LAD,Dodgers,6.48,39.48,0.0,0.6617,,69.936,301.539,60.9588,33.2577,30.7322,8.57882,80.4441,32.5735,3.4279
sa3023348,Yuki Matsui,999.0,SDP,Padres,0.0,64.0,7.345,9.9845,,64.0,267.895,50.9335,25.7107,23.6852,7.18222,80.3716,26.8023,2.2557
21992,Camilo Doval,54.970001220703125,SFG,Giants,0.0,66.0,34.948,2.341,,66.0,278.246,54.6385,26.6818,24.3007,5.698,79.1029,27.4059,3.603
16727,Brock Stewart,610.8400268554688,MIN,Twins,0.0,63.0,1.95,14.2722,,63.0,263.488,51.1682,26.0357,24.1548,7.161,79.2923,23.7532,2.8349
17859,Adbert Alzolay,119.6500015258789,CHC,Cubs,0.0,67.0,30.523,3.4051,,67.0,278.124,59.6937,29.104,26.939,8.31544,73.0762,19.1174,3.2866
16703,Julian Merryweather,506.45001220703125,CHC,Cubs,0.0,64.0,4.636,11.7219,,64.0,269.587,53.1126,27.2208,25.1085,7.13956,77.4044,26.2085,2.5516
13649,Clay Holmes,119.02999877929688,NYY,Yankees,0.0,66.0,31.9,2.5326,,66.0,279.07,58.8264,26.5063,23.7726,5.16267,68.5074,24.554,3.6279
16258,Aaron Bummer,738.3499755859375,ATL,Braves,0.0,58.0,0.0,10.2507,,58.0,245.347,49.1604,23.0032,20.6918,4.13089,67.4593,26.2894,2.8762
19244,Cole Irvin,678.6799926757812,BAL,Orioles,17.82,34.82,0.0,0.6455,,117.052,500.36,122.824,61.4519,57.2489,18.3122,88.5927,28.0242,5.8942
19574,JoJo Romero,643.969970703125,STL,Cardinals,0.0,64.0,3.464,14.5219,,64.0,268.682,55.2986,25.7542,23.3919,6.25067,69.2342,24.5637,2.6871
17734,Evan Phillips,103.9000015258789,LAD,Dodgers,0.0,66.0,30.823,4.535,,66.0,277.194,57.8449,28.7319,26.5549,8.08867,75.6647,21.9117,3.0303
4806,Rich Hill,750.2899780273438,,,17.82,17.82,0.0,0.0,,94.3789,412.315,97.0935,53.4019,49.9875,14.6602,78.6107,34.6097,4.7313
11847,Chris Martin,513.1900024414062,BOS,Red Sox,0.0,66.0,2.234,12.7433,,66.0,275.689,64.5844,29.8076,27.4301,7.46533,64.7688,15.6214,2.5336
10078,Caleb Thielbar,750.2899780273438,MIN,Twins,0.0,62.0,0.975,12.1344,,62.0,258.657,52.3815,26.6017,24.838,7.96356,72.7482,21.0647,2.1766
17130,Raisel Iglesias,57.349998474121094,ATL,Braves,0.0,66.0,30.917,2.9365,,66.0,274.657,57.9621,28.3737,26.3602,8.46267,76.8451,19.2663,2.3857
13435,Pierce Johnson,632.8400268554688,ATL,Braves,0.0,63.0,1.131,12.8533,,63.0,266.272,52.1433,26.7122,24.7406,7.392,80.6283,25.6987,2.1358
27681,Ken Waldichuk,731.8400268554688,OAK,Athletics,17.82,27.82,0.0,0.5864,,104.768,456.154,98.8427,54.8417,51.0827,14.5977,97.0295,46.3672,5.9619
sa3017787,Cade Povich,999.0,BAL,Orioles,14.58,14.58,0.0,0.0,,83.106,360.39,79.2708,42.5385,39.4249,11.6625,75.3064,34.081,3.5632
16400,Reynaldo López,454.05999755859375,ATL,Braves,0.0,67.0,2.262,15.8224,,67.0,281.868,58.139,29.7334,27.6547,8.27822,78.3153,24.1335,2.2431
19206,Dakota Hudson,749.77001953125,COL,Rockies,22.68,32.68,0.0,0.5635,,136.029,618.928,168.882,92.9615,86.7254,19.9811,77.9005,55.3687,7.3962
21741,Javier Assad,477.1600036621094,CHC,Cubs,12.96,44.96,0.0,0.6292,,104.001,454.228,106.573,57.1272,53.0701,14.7912,85.3203,39.8409,4.8221
17425,Erick Fedde,419.94000244140625,CHW,White Sox,25.92,25.92,0.0,0.0,,146.447,647.709,159.69,90.0679,84.2083,25.8235,107.097,56.7821,5.1163
19677,Gregory Soto,606.77001953125,PHI,Phillies,0.0,70.0,3.183,13.5892,,70.0,296.359,58.4246,30.4219,28.0007,7.56,80.497,32.2243,3.2917
17432,Jeff Hoffman,466.67999267578125,PHI,Phillies,0.0,73.0,2.122,12.3867,,73.0,309.847,61.3186,33.6247,31.4174,9.89556,85.7245,31.3726,3.3327
18323,Josh Sborz,657.260009765625,TEX,Rangers,0.0,64.0,3.924,11.5469,,64.0,271.647,54.9835,28.8954,26.776,8.07111,75.0541,25.8488,2.1656
sa3014459,Jared Jones,999.0,PIT,Pirates,14.58,14.58,0.0,0.0,,83.106,366.106,84.1985,47.4302,44.3069,12.1981,70.2367,34.2031,4.766
16358,Tyler Mahle,661.3200073242188,TEX,Rangers,6.48,21.48,0.0,0.6198,,50.9279,216.633,47.8687,25.3297,23.686,7.80894,53.0576,16.3328,2.1056
16122,Jordan Romano,67.58000183105469,TOR,Blue Jays,0.0,66.0,31.808,1.4889,,66.0,277.544,55.5115,29.0888,26.9623,8.162,75.779,25.2565,2.7002
11762,Noah Syndergaard,749.9400024414062,,,21.06,21.06,0.0,0.0,,114.557,499.16,129.549,70.8738,66.5549,19.8566,76.7453,28.2739,5.8921
12499,Drew Rucinski,999.0,,,17.82,17.82,0.0,0.0,,99.63,434.307,106.29,57.8072,54.048,15.7747,78.398,32.9939,4.8108
9434,Dallas Keuchel,999.0,,,17.82,17.82,0.0,0.0,,95.0648,424.018,106.746,53.6168,49.204,11.5451,61.4292,37.543,3.4477
2429,Corey Kluber,999.0,,,19.44,19.44,0.0,0.0,,105.478,462.014,115.218,63.0994,59.3755,19.2673,79.1477,29.4608,5.6204
18864,Pedro Avila,720.6099853515625,SDP,Padres,17.82,29.82,0.0,0.597,,110.123,483.909,109.903,60.2736,55.8148,14.7687,93.06,48.1099,5.8568
26048,Sawyer Gipson-Long,363.6099853515625,DET,Tigers,6.48,38.48,0.0,0.6197,,68.5236,290.489,67.0588,33.3021,30.8742,8.82432,63.7415,19.1492,3.0667
20367,Brusdar Graterol,427.80999755859375,LAD,Dodgers,0.0,64.0,7.6,11.4857,,64.0,270.499,62.7605,28.642,26.0682,6.48533,57.8215,18.6939,3.3555
25007,Alex Vesia,999.0,LAD,Dodgers,0.0,60.0,1.267,11.9806,,60.0,253.271,48.4361,26.8599,25.1923,8.61333,75.4678,25.4634,2.4816
15823,Zack Littell,376.2900085449219,TBR,Rays,24.3,43.3,0.0,0.6374,,156.144,674.482,163.73,86.7203,80.9813,25.2259,126.45,46.7127,6.3496
18548,Sam Hentges,747.969970703125,CLE,Guardians,0.0,62.0,1.123,13.1961,,62.0,259.197,54.295,25.462,23.1124,5.77978,67.2552,22.6673,2.184
25327,Abner Uribe,478.1000061035156,MIL,Brewers,0.0,60.0,0.0,9.7112,,60.0,256.849,46.457,25.0237,22.891,5.75333,77.802,32.466,2.6787
13183,Zach Davies,999.0,,,22.68,22.68,0.0,0.0,,118.255,526.749,128.152,70.3993,65.7125,18.9603,90.7947,46.326,3.9669
11861,Jason Adam,311.6099853515625,TBR,Rays,0.0,64.0,3.395,12.2797,,64.0,267.782,52.3288,27.3752,25.3783,7.43822,75.9688,23.255,4.1691
3096,Kenley Jansen,118.70999908447266,BOS,Red Sox,0.0,64.0,31.652,2.2929,,64.0,271.993,54.4376,31.0511,29.2495,8.71822,75.8967,26.3015,2.715
6893,Johnny Cueto,999.0,,,22.68,22.68,0.0,0.0,,127.842,560.466,142.971,76.534,71.8152,22.9264,89.2733,35.9427,5.8053
19249,Seranthony Domínguez,661.8099975585938,PHI,Phillies,0.0,70.0,2.122,11.7521,,70.0,298.89,62.0557,33.2092,30.775,8.68778,74.5365,29.6511,3.5885
31776,Orion Kerkering,999.0,PHI,Phillies,0.0,64.0,4.245,8.4523,,64.0,269.928,55.3426,28.7307,26.5625,7.77956,70.9995,25.1778,2.648
13449,Taylor Rogers,687.0999755859375,SFG,Giants,0.0,63.0,2.467,14.2324,,63.0,266.272,54.6538,27.001,24.8658,6.776,72.7253,23.2959,3.4549
6797,Julio Teheran,999.0,,,19.44,19.44,0.0,0.0,,110.727,485.006,120.866,65.517,61.385,18.8605,81.3937,32.8441,5.9244
sa3018096,Ricky Tiedemann,999.0,TOR,Blue Jays,6.48,14.48,0.0,0.6517,,44.936,192.783,39.9812,21.1206,19.4749,5.68191,47.6814,18.9504,2.2451
16977,Trevor Williams,750.6500244140625,WSN,Nationals,19.44,40.44,0.0,0.6081,,122.572,539.163,135.148,75.0445,70.5538,22.1446,91.1096,40.2918,5.2908
13594,Robert Stephenson,327.8999938964844,,,0.0,63.0,12.727,8.7716,,63.0,264.706,54.001,29.3563,27.5565,9.303,74.8088,23.3254,2.2945
19876,Kevin Ginkel,446.2900085449219,ARI,Diamondbacks,0.0,64.0,6.787,10.6617,,64.0,270.499,57.0539,28.7385,26.5141,6.68444,69.2231,25.1044,2.5097
23221,Michael Grove,568.7100219726562,LAD,Dodgers,4.86,39.86,0.0,0.6617,,60.9935,257.441,57.5041,30.3307,28.3686,9.36589,63.0403,19.1815,2.1609
25386,Jhony Brito,584.3200073242188,SDP,Padres,9.72,45.72,0.0,0.597,,87.4725,376.012,88.5019,45.4741,42.0646,12.1004,70.6483,28.6299,3.7869
19680,Sixto Sánchez,740.4199829101562,MIA,Marlins,1.62,36.62,0.0,0.6171,,44.234,186.162,39.7958,19.4067,17.8503,4.73304,47.6877,15.0474,2.0771
15042,Tim Mayza,750.260009765625,TOR,Blue Jays,0.0,62.0,0.0,13.224,,62.0,261.163,57.4475,26.0879,23.6227,6.16556,60.7665,20.4422,2.3382
11760,Drew Smyly,624.2899780273438,CHC,Cubs,1.62,61.62,1.159,11.3933,,68.6082,289.064,64.2291,33.0264,30.8896,10.4666,69.8309,20.3372,2.7065
17282,Michael Kopech,515.77001953125,CHW,White Sox,24.3,34.3,0.0,0.5883,,138.54,617.22,131.626,84.8792,80.12,24.3831,135.797,75.4001,6.7351
17969,Peter Lambert,999.0,COL,Rockies,17.82,38.82,0.0,0.5635,,119.761,536.095,136.803,78.6276,74.0854,21.9162,95.2142,45.7787,6.2562
25550,Matt Waldron,742.260009765625,SDP,Padres,14.58,14.58,0.0,0.0,,82.3035,357.997,87.1074,47.8814,44.773,13.7996,60.7342,26.7148,4.0128
7593,Jordan Lyles,746.4500122070312,KCR,Royals,19.44,38.44,0.0,0.6286,,129.449,568.971,145.42,80.167,75.6024,23.1283,92.2227,38.2404,5.3972
13050,Anthony DeSclafani,578.6099853515625,SEA,Mariners,8.1,46.1,0.0,0.6434,,82.4769,347.783,82.4795,40.3595,37.4999,12.3257,72.251,19.3354,3.1436
22925,Joan Adon,999.0,WSN,Nationals,8.1,46.1,0.0,0.6081,,81.6244,356.71,82.4898,44.53,41.3278,10.8198,69.6507,33.7545,4.0145
21584,Tristan Beck,717.6099853515625,SFG,Giants,14.58,58.58,0.0,0.6148,,125.377,544.401,130.282,67.8215,63.1172,17.7338,102.611,40.9087,5.5795
18413,José Urquidy,491.7099914550781,HOU,Astros,14.58,46.58,0.0,0.6525,,112.839,484.877,117.674,64.5707,60.8103,20.2483,92.466,31.464,4.4333
15009,Kyle Finnegan,229.1300048828125,WSN,Nationals,0.0,66.0,21.242,6.9467,,66.0,280.374,61.058,31.6645,29.2839,8.00067,65.9588,25.5558,2.2696
7048,Fernando Cruz,729.0999755859375,CIN,Reds,0.0,52.0,0.0,0.5804,,52.0,220.713,43.8473,24.5433,22.9869,7.436,64.173,21.9157,2.2903
25942,Andrew Nardi,545.5499877929688,MIA,Marlins,0.0,64.0,2.197,12.2802,,64.0,272.456,54.3694,28.5453,26.4336,7.488,74.1457,27.89,3.0872
22361,Colin Holderman,699.0,PIT,Pirates,0.0,64.0,1.138,12.5878,,64.0,273.973,58.8513,29.6375,27.2575,6.57067,64.8373,26.0236,2.9849
22387,Josh Winckowski,694.2899780273438,BOS,Red Sox,1.62,68.62,2.234,15.2884,,75.8649,325.782,76.6942,37.9347,34.9682,8.92677,67.9715,25.636,2.8594
19769,Will Vest,704.0599975585938,DET,Tigers,0.0,62.0,0.988,14.5683,,62.0,262.935,56.6854,27.5368,25.2965,6.37222,64.7198,22.4949,2.5192
21212,J.P. France,463.1600036621094,HOU,Astros,14.58,60.58,0.0,0.6525,,129.548,557.66,129.241,70.4688,65.844,19.9216,114.209,47.2332,4.1005
22100,José Soriano,999.0,LAA,Angels,0.0,64.0,2.182,15.2295,,64.0,275.269,54.814,29.1831,26.8453,6.86933,74.0936,31.4552,3.6795
6397,Jake Odorizzi,999.0,TEX,Rangers,17.82,17.82,0.0,0.0,,96.1934,420.793,101.175,55.9211,52.6154,16.7483,76.6601,32.2984,3.9104
27581,Hayden Wesneski,528.8699951171875,CHC,Cubs,6.48,42.48,0.0,0.6292,,71.3545,303.858,68.9325,36.1438,33.6381,10.2671,66.6392,24.0067,3.1795
21318,Tylor Megill,532.260009765625,NYM,Mets,9.72,47.72,0.0,0.6293,,90.2019,386.768,88.8591,46.4087,43.1358,12.9791,82.6592,30.6027,3.7907
12056,Scott McGough,747.6799926757812,ARI,Diamondbacks,0.0,60.0,2.262,10.7771,,60.0,254.994,54.0613,27.2811,25.1348,6.62,64.021,23.7761,2.4467
27646,Luis L. Ortiz,710.0999755859375,PIT,Pirates,17.82,31.82,0.0,0.613,,110.605,492.114,118.472,65.1715,60.5774,14.821,82.9913,48.618,4.6456
25463,Brandon Williamson,999.0,CIN,Reds,14.58,30.58,0.0,0.5804,,95.8431,425.08,100.603,58.5111,55.1242,18.0505,82.0104,39.8982,4.3762
17170,Gabe Speier,999.0,SEA,Mariners,0.0,62.0,1.076,12.6645,,62.0,258.441,55.0747,25.3449,23.1523,6.73733,66.1953,18.7879,2.9333
sa3005246,Joey Cantillo,999.0,CLE,Guardians,12.96,12.96,0.0,0.0,,73.872,322.585,68.8102,38.7768,36.0269,10.6458,70.7478,34.1973,3.341
26253,Ryne Nelson,601.8699951171875,ARI,Diamondbacks,19.44,31.44,0.0,0.6142,,118.562,515.328,127.044,69.6471,65.4509,19.5627,86.5374,39.8384,4.289
23150,Osvaldo Bido,748.2899780273438,OAK,Athletics,17.82,29.82,0.0,0.5864,,107.525,472.001,104.638,60.6799,56.7814,16.0332,89.3254,47.271,7.3216
sa3018146,Mason Black,999.0,SFG,Giants,4.86,39.86,0.0,0.6148,,62.702,268.205,58.9499,30.2326,27.9746,7.65661,62.3529,21.9123,3.3014
6655,Craig Kimbrel,106.80999755859375,BAL,Orioles,0.0,66.0,26.25,3.4408,,66.0,277.895,53.192,28.9579,26.9919,8.38933,81.3403,27.2162,3.2978
16401,Yonny Chirinos,999.0,,,16.2,16.2,0.0,0.0,,89.4548,395.118,100.235,53.9079,50.1922,13.9351,59.1741,30.6631,4.4557
20253,Griffin Jax,508.260009765625,MIN,Twins,0.0,64.0,1.95,12.2681,,64.0,269.928,58.8545,29.502,27.3401,7.63733,66.9392,20.9335,2.8526
14332,Joel Payamps,515.6500244140625,MIL,Brewers,0.0,64.0,1.901,11.7118,,64.0,270.499,59.7061,30.0009,27.7561,8.41244,62.4097,20.3507,2.8546
12095,Yimi García,723.8400268554688,TOR,Blue Jays,0.0,63.0,1.06,15.5685,,63.0,262.829,55.9039,28.1544,26.122,8.365,65.9823,18.9899,3.0903
19261,Ian Hamilton,725.7100219726562,NYY,Yankees,0.0,62.0,0.0,13.4962,,62.0,264.167,52.6506,26.4898,24.1636,6.448,69.1333,27.4298,2.6602
5615,Ryan Brasier,748.6500244140625,,,0.0,60.0,0.0,0.0,,60.0,253.271,55.7606,28.2099,26.1985,7.62667,60.4893,19.6762,2.3065
21894,Gregory Santos,999.0,CHW,White Sox,0.0,63.0,18.339,5.5168,,63.0,268.886,57.7304,29.0523,26.6279,6.923,63.4377,25.1075,3.2543
17192,Jalen Beeks,999.0,COL,Rockies,0.0,58.0,0.0,8.9874,,58.0,250.54,57.7748,29.8273,27.6738,7.39822,57.9283,22.6613,2.208
19742,Anthony Bender,743.6799926757812,MIA,Marlins,0.0,58.0,3.296,8.9572,,58.0,247.652,52.8106,26.5488,24.4538,6.36711,61.7368,22.486,2.8829
25918,Zack Thompson,603.030029296875,STL,Cardinals,6.48,43.48,0.0,0.6379,,73.109,317.732,68.7722,36.3013,33.5048,8.90305,68.7233,33.2654,3.3257
15551,Mark Leiter Jr.,713.3900146484375,CHC,Cubs,0.0,63.0,2.318,14.5665,,63.0,267.289,57.2829,29.0839,26.8795,7.588,66.988,21.4975,3.9457
6984,Luis García,749.22998046875,LAA,Angels,0.0,62.0,0.0,13.1403,,62.0,262.712,58.7742,29.4654,27.1032,6.882,59.5636,22.4684,3.1242
21132,Alexis Díaz,69.97000122070312,CIN,Reds,0.0,68.0,30.57,2.7321,,68.0,295.395,58.2992,34.8174,32.6547,9.75422,80.5694,34.3592,4.334
22294,Matthew Liberatore,662.1300048828125,STL,Cardinals,4.86,29.86,0.0,0.6379,,51.0237,218.44,48.6243,24.8047,22.9145,6.36662,46.0262,19.0662,2.5479
8241,David Robertson,473.32000732421875,,,0.0,62.0,0.0,0.0,,62.0,267.587,55.1066,29.7523,27.5956,7.68111,67.8433,27.0362,2.7339
18694,Kolby Allard,999.0,,,9.72,9.72,0.0,0.0,,53.9484,235.377,55.2769,30.545,28.6287,8.93146,45.8121,19.9035,2.0716
sa3023349,Yariel Rodriguez,999.0,,,6.48,61.48,0.0,4.7793,,91.936,399.386,84.6837,47.2342,43.9904,12.8915,94.3432,40.0227,4.8677
13580,Steven Okert,999.0,MIA,Marlins,0.0,60.0,0.0,11.5196,,60.0,256.191,51.0567,28.1187,26.3669,8.29333,70.0773,24.9343,3.2383
sa3005122,Ben Brown,999.0,CHC,Cubs,3.24,31.24,0.0,0.6292,,46.468,198.369,41.2158,22.0247,20.4006,5.79301,49.9596,19.467,1.9892
26215,Jackson Rutledge,999.0,WSN,Nationals,16.2,22.2,0.0,0.6081,,97.3091,433.979,104.998,61.4833,57.7652,16.5966,69.4937,40.4423,6.0175
17897,Garrett Cleavinger,748.3200073242188,TBR,Rays,0.0,60.0,1.132,11.542,,60.0,253.807,47.8245,24.9727,23.0539,6.72,76.7396,26.7472,2.8266
19531,Jason Foley,500.3900146484375,DET,Tigers,0.0,63.0,7.901,9.814,,63.0,267.857,62.8882,29.0983,26.5779,5.894,55.1754,19.7598,2.7836
26285,Tommy Henry,750.6799926757812,ARI,Diamondbacks,11.34,30.34,0.0,0.6142,,82.5736,361.045,85.5014,46.4231,43.3583,11.9365,65.4414,32.7454,3.414
19360,Lucas Erceg,565.47998046875,OAK,Athletics,0.0,66.0,7.926,11.3121,,66.0,282.534,54.1391,28.5515,26.2554,6.54133,77.5164,32.4875,3.3681
20370,Bruce Zimmermann,999.0,BAL,Orioles,8.1,32.1,0.0,0.6455,,68.9366,292.531,70.1913,34.3263,31.7384,10.0418,56.5121,17.7162,2.732
14874,Sam Moll,999.0,CIN,Reds,0.0,61.0,0.0,9.7355,,61.0,263.499,55.2892,29.6844,27.448,7.59789,64.7925,28.8081,3.446
11804,Hector Neris,568.739990234375,,,0.0,70.0,0.0,0.0,,70.0,299.914,62.4196,34.0182,31.7955,9.47333,75.4641,28.2906,3.377
31461,Ben Joyce,538.3499755859375,LAA,Angels,0.0,56.0,4.364,8.7762,,56.0,240.757,45.6325,26.0111,24.1771,6.78222,69.1273,29.0432,3.1527
14986,Giovanny Gallegos,554.3900146484375,STL,Cardinals,0.0,68.0,3.464,13.0557,,68.0,287.283,62.0852,32.0978,30.082,10.0111,70.9731,21.1481,2.5519
20423,Ryan Walker,726.8099975585938,SFG,Giants,0.0,60.0,0.0,11.4762,,60.0,253.7,53.0424,26.3041,24.1849,6.38667,64.9581,22.7011,2.7395
19911,José Suarez,747.5800170898438,LAA,Angels,3.24,49.24,0.0,3.9719,,63.2933,270.863,61.1164,32.4353,30.2706,9.60652,59.4988,23.367,2.7026
27942,John McMillon,688.6500244140625,KCR,Royals,0.0,63.0,5.212,13.1595,,63.0,275.109,53.382,30.6195,28.4708,7.112,73.4349,35.3876,2.6831
13892,Paul Sewald,78.31999969482422,ARI,Diamondbacks,0.0,66.0,27.524,4.2096,,66.0,279.543,57.0929,30.9685,29.0445,8.89533,75.3499,25.2986,2.886
17677,Jeffrey Springs,500.2900085449219,TBR,Rays,3.24,13.24,0.0,0.6374,,27.8934,115.139,24.1729,11.7965,10.9258,3.62304,31.3338,8.066,0.8875
16502,Ryan Yarbrough,582.3499755859375,LAD,Dodgers,8.1,46.1,0.0,0.6617,,82.5905,355.09,87.5456,45.4199,42.5855,14.5268,65.3474,19.1378,5.3029
22810,Roansy Contreras,632.739990234375,PIT,Pirates,4.86,50.86,0.0,3.7598,,72.3577,313.166,70.4961,37.9608,35.4726,10.2426,68.2206,27.1811,2.6845
12857,Shawn Armstrong,747.6500244140625,TBR,Rays,0.0,62.0,2.263,12.1583,,62.0,258.765,55.8994,27.9761,25.9772,7.80511,64.2091,18.734,2.9134
25911,Yennier Cano,352.19000244140625,BAL,Orioles,0.0,64.0,3.987,12.0242,,64.0,270.613,59.877,28.1998,25.6343,6.144,60.6255,22.679,2.6745
28036,Luke Little,738.260009765625,CHC,Cubs,0.0,52.0,0.0,6.544,,52.0,223.56,41.4986,21.9366,20.0366,4.96311,63.2225,27.6436,3.4674
27649,Connor Phillips,596.8099975585938,CIN,Reds,3.24,23.24,0.0,0.5804,,37.9039,164.481,33.821,19.782,18.4816,5.5803,42.7341,18.5365,1.9154
19979,Zach Plesac,746.7100219726562,LAA,Angels,11.34,36.34,0.0,0.6476,,87.8122,383.316,97.3243,52.0873,48.7921,15.5525,62.1767,26.8147,3.3015
16929,Touki Toussaint,733.47998046875,CHW,White Sox,11.34,44.34,0.0,0.5883,,93.6874,418.654,89.0723,51.8651,48.073,12.4604,90.7112,51.4528,6.5038
17639,Justin Lawrence,412.94000244140625,COL,Rockies,0.0,66.0,20.538,5.1493,,66.0,288.714,64.9624,35.6602,33.1302,7.92733,65.8923,31.1109,3.453
15761,Joe Jiménez,679.8699951171875,ATL,Braves,0.0,62.0,0.0,12.3966,,62.0,260.943,53.6421,29.0144,27.2817,8.82467,74.4391,21.2658,3.0799
16918,Luke Weaver,737.2899780273438,NYY,Yankees,4.86,42.86,0.0,0.6651,,63.4664,269.793,62.1613,31.8949,29.8318,10.4437,59.9888,17.4002,2.4627
21306,Jake Latz,999.0,TEX,Rangers,0.0,57.0,0.0,7.0662,,57.0,244.321,50.4755,26.8951,25.0077,7.85333,61.874,23.6004,2.3333
sa3012630,Woo Suk Go,999.0,SDP,Padres,0.0,62.0,3.148,11.024,,62.0,265.638,52.5392,28.4668,26.3781,7.44689,71.6913,28.6316,2.8147
