playerid,PlayerName,minpos,ADP,Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS
18401,Ronald Acuña Jr.,OF,1.0,ATL,Braves,150.436,584.708,678.917,183.536,112.262,33.1315,2.83843,35.3033,124.55,92.5317,77.9717,2.67769,106.733,10.0808,4.20706,1.94912,55.2007,12.8701
13611,Mookie Betts,OF,5.130000114440918,LAD,Dodgers,148.092,568.026,661.448,160.214,89.9879,35.4895,1.86933,32.867,116.808,88.9672,78.4508,1.64974,104.672,8.74367,4.329,1.8987,13.6744,3.33879
20123,Juan Soto,OF,11.229999542236328,NYY,Yankees,152.675,529.292,664.363,149.226,83.7041,27.2513,1.30694,36.9633,103.668,101.385,126.367,8.54812,110.685,3.51079,4.05547,1.13709,10.8005,4.36982
15640,Aaron Judge,OF,11.449999809265137,NYY,Yankees,143.558,512.962,621.61,141.992,75.7985,21.8767,0.698508,43.6178,104.886,106.481,99.7678,9.57179,167.048,3.81005,4.51479,0.555854,7.45658,2.51915
19556,Yordan Alvarez,DH/OF,17.770000457763672,HOU,Astros,139.892,505.131,600.883,149.193,78.6824,30.2596,1.62329,38.6278,94.3918,107.88,79.8307,5.09778,117.032,10.4826,5.14963,0.28945,0.832736,0.709548
23697,Julio Rodríguez,OF,2.8399999141693115,SEA,Mariners,150.069,597.301,661.828,167.111,98.7405,34.1281,2.83523,31.4068,97.9979,91.7526,50.746,4.11014,154.786,8.89756,3.43886,1.44446,32.1858,9.67505
5361,Freddie Freeman,1B,9.130000114440918,LAD,Dodgers,153.43,588.17,679.939,182.17,114.651,40.0813,1.90138,25.5358,110.931,96.9494,76.0713,9.02283,109.373,10.1436,4.94955,0.604987,15.0781,3.35332
13624,Corey Seager,SS,19.350000381469727,TEX,Rangers,137.406,534.639,602.802,156.298,91.0496,33.9736,0.985173,30.2893,93.1536,90.7656,56.5592,6.15878,97.8427,5.62514,4.79137,1.18768,3.14889,0.997028
13510,José Ramírez,3B,14.84000015258789,CLE,Guardians,151.22,574.841,654.875,160.386,93.9314,36.5753,4.011,25.8684,88.0512,94.5294,69.6866,10.0,77.5339,4.24599,5.80516,0.295572,24.4302,6.20224
26288,Adley Rutschman,C/DH,54.54999923706055,BAL,Orioles,141.47,515.327,603.188,139.93,89.5605,30.7226,1.01566,18.6316,79.0214,68.266,77.7201,3.06728,95.6777,4.63906,4.06339,1.43837,2.43103,0.970637
26289,Gunnar Henderson,3B/SS,33.939998626708984,BAL,Orioles,145.13,545.005,616.535,142.33,82.3415,28.7843,5.68096,25.5234,90.8427,78.0428,62.4886,1.23771,153.741,4.3229,2.91589,1.80288,12.3899,3.63043
25878,Corbin Carroll,OF,4.159999847412109,ARI,Diamondbacks,148.834,556.269,635.532,154.03,91.8375,29.5229,8.08559,24.5844,104.133,76.5039,60.3101,0.659206,130.268,11.7089,3.61363,3.63098,47.3274,8.79423
18345,Kyle Tucker,OF,6.550000190734863,HOU,Astros,151.505,560.47,639.233,157.835,90.6318,32.5184,3.42669,31.258,92.0856,106.533,69.6146,5.49351,95.5187,3.01978,5.54269,0.585746,26.445,5.89368
19755,Shohei Ohtani,DH,13.1899995803833,LAD,Dodgers,142.183,522.53,618.752,145.401,75.449,26.5562,5.31709,38.0783,102.509,96.6411,87.06,9.76197,153.696,4.41025,3.63883,1.11364,18.6957,6.18663
14344,Matt Olson,1B,17.479999542236328,ATL,Braves,154.481,570.998,670.489,153.396,81.9955,28.6947,1.91286,40.7924,104.128,115.015,88.5439,6.10282,150.907,5.2812,5.06033,0.606118,1.19566,0.744183
18360,Austin Riley,3B,20.100000381469727,ATL,Braves,152.192,591.327,665.121,164.907,93.9555,31.5587,2.11626,37.2771,99.6873,101.953,56.7962,2.34215,160.59,10.4065,6.29393,0.296836,2.77257,0.937566
25764,Bobby Witt Jr.,SS,2.7100000381469727,KCR,Royals,150.176,598.987,651.018,166.279,99.7167,30.9455,7.52918,28.0877,97.225,88.8779,39.4165,0.902268,118.506,5.32595,5.56534,1.72274,43.0724,12.3903
17350,Rafael Devers,3B,24.709999084472656,BOS,Red Sox,148.71,569.311,643.038,161.148,90.4019,35.6615,0.995925,34.0884,94.6928,96.5824,60.8016,7.58045,123.792,7.76138,4.01171,1.15286,4.70941,1.76502
19709,Fernando Tatis Jr.,SS/OF,8.029999732971191,SDP,Padres,145.419,564.651,633.586,152.717,87.4273,32.2846,1.45282,31.5525,93.3351,90.0136,59.3132,0.958704,142.667,4.25427,4.29768,1.0693,27.8752,6.54375
17678,Alex Bregman,3B,106.80999755859375,HOU,Astros,148.145,553.364,650.565,145.791,91.5325,30.4495,1.8932,21.9162,93.9889,85.9238,82.4278,1.14023,80.0364,8.67772,5.23012,0.865435,2.52249,0.916519
25931,Michael Harris II,OF,34.029998779296875,ATL,Braves,147.648,551.334,596.088,160.738,99.3764,35.7276,3.23193,22.4015,85.8224,81.0612,33.3731,0.702434,118.216,6.35644,3.24893,1.77491,23.7258,5.82587
12533,Marcus Semien,2B/SS,31.290000915527344,TEX,Rangers,153.965,617.766,689.875,163.299,100.857,32.6676,3.18563,26.5892,105.898,82.5781,60.3843,0.630016,111.377,4.70638,5.03276,1.98524,15.9588,4.31718
10155,Mike Trout,OF,76.12999725341797,LAA,Angels,124.714,463.998,543.043,123.721,67.0491,23.7425,1.87322,31.0559,84.7284,76.7587,66.8955,4.67939,152.058,8.16362,2.98493,1.00094,2.89385,0.687545
12916,Francisco Lindor,SS,25.420000076293945,NYM,Mets,152.774,577.373,654.694,146.6,90.7005,27.6882,2.13263,26.0787,91.3108,89.9712,60.9029,1.16991,125.994,9.28507,5.49961,1.63364,23.2538,5.90711
11579,Bryce Harper,OF,16.709999084472656,PHI,Phillies,146.193,529.823,629.686,151.459,87.1805,34.2389,1.19799,28.8416,95.1174,91.9983,87.933,8.49226,136.211,5.53471,5.72013,0.674978,12.8329,3.69948
19612,Bo Bichette,SS,38.900001525878906,TOR,Blue Jays,145.751,594.917,638.404,174.301,114.449,34.8454,2.02294,22.9831,87.0707,82.8299,35.4489,0.0,126.552,3.50134,3.37131,1.16537,10.6072,3.69356
5417,Jose Altuve,2B,42.939998626708984,HOU,Astros,138.568,541.433,614.579,150.985,95.9077,29.8425,1.75358,23.4812,100.696,67.6138,61.3689,0.783482,98.9758,7.03549,2.90885,1.83271,15.5387,3.96081
16252,Trea Turner,SS,11.899999618530273,PHI,Phillies,152.025,612.2,666.609,170.906,109.529,34.769,3.92763,22.6802,98.5677,81.542,44.354,1.10722,132.546,4.76849,4.10036,1.18593,27.6793,4.73892
20437,Royce Lewis,3B,53.38999938964844,MIN,Twins,129.552,492.263,547.172,135.409,80.7693,26.0215,1.80863,26.8097,77.763,82.9887,46.1494,0.0,119.475,5.82104,2.60432,0.334519,12.5382,3.97478
19197,Will Smith,C,85.70999908447266,LAD,Dodgers,123.556,444.402,517.532,114.259,68.625,22.603,2.1078,20.9229,69.7832,76.4682,55.1214,1.93614,88.4109,11.4299,6.28287,0.295609,2.29558,0.728707
16556,Ozzie Albies,2B,22.520000457763672,ATL,Braves,147.406,582.857,641.434,159.824,95.8868,32.4149,4.05624,27.4657,96.8752,94.9125,44.7159,0.991374,108.39,6.1941,6.50462,1.16216,13.1142,3.63046
12161,Xander Bogaerts,SS,111.80999755859375,SDP,Padres,147.14,560.503,630.036,157.219,106.062,31.05,1.70995,18.3973,82.3166,68.4804,55.7001,0.75232,110.853,7.28662,5.67983,0.866525,12.4936,3.26277
20043,Luis Robert Jr.,OF,32.029998779296875,CHW,White Sox,143.007,553.955,599.256,150.211,87.1636,31.8654,1.24894,29.9333,82.3149,85.0838,32.4368,3.01807,154.362,9.10654,3.48091,0.276202,19.0204,5.39186
12927,Brandon Nimmo,OF,196.02999877929688,NYM,Mets,144.275,548.349,637.149,148.099,95.3871,28.5775,5.24053,18.8942,90.0933,61.8812,70.9324,0.0,127.899,11.3548,3.30853,3.2043,4.66252,1.97916
22664,Gabriel Moreno,C,152.74000549316406,ARI,Diamondbacks,125.563,423.402,470.762,122.732,87.0522,23.3989,1.43734,10.8435,52.3345,58.4429,37.1659,0.0,84.6051,5.32034,4.20774,0.665961,6.43275,2.48559
20503,William Contreras,C,79.5199966430664,MIL,Brewers,137.962,509.093,576.224,139.814,88.4992,28.029,1.08325,22.2026,78.4379,72.5997,57.4121,1.59195,129.216,5.00404,3.34252,1.37315,4.59507,1.51536
11739,J.T. Realmuto,C,72.4800033569336,PHI,Phillies,131.981,473.136,524.705,120.755,74.6452,23.7955,3.24187,19.0724,64.8077,68.0328,37.4993,1.98772,126.413,9.25125,4.18881,0.629425,14.9759,3.7209
19611,Vladimir Guerrero Jr.,1B,33.650001525878906,TOR,Blue Jays,153.202,583.877,661.964,163.406,100.593,31.298,0.797818,30.7168,87.36,98.1023,66.4118,4.25695,100.203,7.17724,4.19771,0.300005,5.8703,2.72482
15491,J.P. Crawford,SS,268.0,SEA,Mariners,145.662,536.404,625.503,138.483,94.1794,30.491,0.980993,12.8312,84.5279,56.3771,75.6882,0.684682,109.579,6.6806,3.62655,3.10415,3.71491,1.74572
9777,Nolan Arenado,3B,102.94000244140625,STL,Cardinals,145.822,562.755,619.271,149.616,90.7883,29.7406,1.90982,27.1777,76.0828,96.1981,46.2394,3.9546,92.5466,4.70475,5.2897,0.281362,3.60797,1.91153
13613,Ketel Marte,2B/SS,121.16000366210938,ARI,Diamondbacks,144.079,545.61,617.81,149.305,91.9749,32.3884,5.45933,19.4823,84.123,73.589,60.8829,2.28048,104.855,5.6558,4.54762,1.11395,6.94752,2.26958
16578,Yandy Díaz,1B/3B,139.35000610351562,TBR,Rays,137.434,514.045,597.515,153.143,106.136,29.729,0.705334,16.5727,86.5229,66.8465,72.5577,0.906501,86.7948,6.33685,2.92139,1.65392,1.61037,0.997889
19950,Andrés Giménez,2B,108.6500015258789,CLE,Guardians,144.154,531.475,590.524,140.313,91.5092,28.452,3.6937,16.6578,74.4921,65.9919,33.3194,2.27102,112.322,17.8997,4.30209,3.52816,26.4226,6.39274
16997,Gleyber Torres,2B/SS,90.5199966430664,NYY,Yankees,147.143,555.516,621.967,148.78,96.8261,27.4198,1.75153,22.7822,80.2756,77.145,56.9114,0.705753,107.884,3.58417,4.7216,1.23437,13.0786,4.66559
11609,Willson Contreras,C,140.35000610351562,STL,Cardinals,118.325,415.217,480.292,104.91,61.8931,21.5329,0.979584,20.5041,60.1195,63.5368,47.3153,0.0670245,109.651,13.8042,3.11617,0.839343,4.99916,2.6785
14162,Carlos Correa,SS,257.739990234375,MIN,Twins,136.438,514.458,583.887,133.834,83.0139,28.7793,1.79939,20.2415,69.2929,71.0715,60.458,1.85991,123.141,4.50719,3.87962,0.584156,0.528741,0.00573781
18314,Dansby Swanson,SS,124.38999938964844,CHC,Cubs,151.808,577.708,643.924,145.701,93.5609,27.8847,2.03268,22.2224,81.135,81.7678,56.2288,0.261999,159.249,4.70076,4.2251,1.06135,11.5947,3.50864
21479,Nico Hoerner,2B/SS,61.060001373291016,CHC,Cubs,145.971,576.007,637.549,161.949,119.409,28.6437,4.02603,9.87003,84.691,62.9453,45.0037,1.69094,78.2394,10.8898,4.25203,1.39696,34.0624,8.41223
19352,Sean Murphy,C,143.4499969482422,ATL,Braves,117.725,409.101,474.023,101.716,58.1811,22.8705,0.961438,19.7031,61.2115,64.3794,48.4534,0.169295,105.7,12.835,2.94435,0.689266,0.584975,0.0
29695,Matt McLain,2B/SS,61.189998626708984,CIN,Reds,132.314,515.908,585.896,135.886,81.3462,29.2449,3.51486,21.7796,84.1068,71.8628,56.906,0.471714,158.853,8.3784,2.74568,1.95742,20.7878,6.43072
23003,Yainer Diaz,C/DH,109.6500015258789,HOU,Astros,117.102,420.552,448.838,115.057,68.8166,22.5736,0.784844,22.8819,56.0946,68.8259,19.5474,0.0,85.9194,4.41536,3.55573,0.767797,0.698848,0.768741
11493,Manny Machado,3B,72.2300033569336,SDP,Padres,139.909,537.829,599.568,144.648,88.8005,26.5162,0.929927,28.4014,77.9698,92.7781,54.3574,3.37314,112.267,2.19554,4.91301,0.272741,5.80688,1.7367
18568,Luis Arraez,2B,157.77000427246094,MIA,Marlins,144.291,563.314,618.326,179.432,137.148,30.6034,2.82164,8.85898,82.1016,59.2475,44.8217,5.55408,42.2243,4.50431,3.9624,1.72385,4.41915,2.01111
15986,Willy Adames,SS,187.4499969482422,MIL,Brewers,146.353,550.418,621.22,130.018,73.4645,29.0829,1.73506,25.7351,76.5741,84.6974,62.0553,1.40794,162.675,3.66481,4.51102,0.570609,6.88232,2.7124
19251,Pete Alonso,1B,29.059999465942383,NYM,Mets,153.492,566.369,651.161,140.849,73.6327,23.8005,1.73659,41.6795,90.4428,112.751,65.2352,6.7048,140.797,14.185,5.07588,0.29524,3.86955,1.65513
sa3012640,Jung Hoo Lee,OF,251.64999389648438,SFG,Giants,134.6,513.324,578.61,147.601,102.09,32.029,4.5436,8.93891,71.4305,56.0593,50.9637,3.94889,52.2344,5.13227,3.75475,5.43514,9.78218,2.52258
26299,Josh Jung,3B,113.19000244140625,TEX,Rangers,140.762,543.965,592.312,141.259,85.9568,26.7879,2.03584,26.4786,74.627,83.046,38.3938,0.0,169.867,6.11508,3.16097,0.677064,3.18389,1.77189
19326,Bryan Reynolds,OF,93.61000061035156,PIT,Pirates,147.585,567.731,643.254,152.088,93.1176,29.7318,4.1408,25.0975,89.4088,79.5322,60.5975,2.96554,138.469,9.20524,4.55291,1.16657,10.5321,3.2051
22514,Triston Casas,1B,112.58000183105469,BOS,Red Sox,144.101,492.679,580.423,128.17,72.2604,25.3524,2.47009,28.0871,78.0676,79.4937,80.82,2.24014,138.478,3.36302,3.21091,0.349254,1.47701,0.786747
27647,Anthony Volpe,SS,131.89999389648438,NYY,Yankees,145.158,513.114,578.394,119.895,70.3372,25.9235,3.09356,20.5407,66.4874,65.288,52.4399,0.0,144.855,6.55152,3.65219,2.63552,26.1067,6.43876
17919,Ian Happ,OF,152.97000122070312,CHC,Cubs,149.418,545.985,634.419,136.425,82.9795,29.9994,2.73562,20.7107,78.4048,77.8488,76.9622,1.65106,149.189,6.28887,4.48544,0.697167,11.7097,3.39938
9218,Paul Goldschmidt,1B,86.97000122070312,STL,Cardinals,148.039,558.918,647.638,150.143,95.6501,29.8283,0.717441,23.947,90.5748,84.033,78.826,3.16206,146.351,4.55065,4.19071,1.15283,7.55635,2.36777
24729,Logan O'Hoppe,C,158.4199981689453,LAA,Angels,113.22,401.099,450.093,100.976,61.9346,16.7483,0.889492,21.4031,51.6188,62.3797,40.1256,0.0,96.0033,5.68074,2.37743,0.809292,2.27393,1.18301
29766,Zack Gelof,2B,133.19000244140625,OAK,Athletics,134.785,521.061,583.264,129.623,79.1613,28.1252,1.8862,20.4498,72.7933,62.2873,52.09,1.03965,165.293,4.90567,3.27316,1.93341,20.8949,6.29371
22263,Nolan Gorman,2B,192.8699951171875,STL,Cardinals,130.187,462.173,520.286,112.774,63.8607,20.2646,0.80489,27.844,68.0692,73.19,50.5264,0.747473,157.206,4.16295,2.65674,0.76709,6.91557,1.92265
27506,Ha-Seong Kim,2B/SS,87.26000213623047,SDP,Padres,146.127,525.34,600.164,130.174,88.786,25.5042,1.19805,14.6855,72.0246,59.7064,60.9162,0.754947,115.321,5.50948,4.31915,4.07893,27.8791,6.6163
25976,Riley Greene,OF,174.2899932861328,DET,Tigers,130.088,501.715,558.711,141.097,95.5299,25.2091,4.63596,15.722,74.2761,60.4755,48.1014,0.0,146.982,3.95767,3.63177,1.30483,9.809,2.27148
19290,Randy Arozarena,OF,46.709999084472656,TBR,Rays,148.356,551.992,636.615,143.04,87.1299,28.9602,2.7885,24.1612,85.4541,82.2376,67.0129,1.11924,155.294,12.9478,4.37378,0.288461,25.1715,9.20095
18577,Ke'Bryan Hayes,3B,167.83999633789062,PIT,Pirates,136.797,535.062,584.139,142.987,91.5356,30.1281,5.02721,16.2962,71.5245,66.8337,41.8057,0.647595,119.064,2.91572,3.78473,0.570911,14.5901,5.17123
21534,Cal Raleigh,C,139.47999572753906,SEA,Mariners,127.088,449.715,500.822,102.428,52.9211,22.4272,0.981407,26.0984,61.1884,69.9868,44.3591,0.577954,137.568,3.10283,3.37308,0.271428,0.794675,0.598782
24770,James Outman,OF,192.4499969482422,LAD,Dodgers,132.101,450.452,520.557,107.9,65.5579,19.6975,3.18343,19.4611,69.1251,64.493,56.5107,0.435775,167.111,9.82054,3.00993,0.763453,12.6304,3.3501
21865,Bo Naylor,C,160.10000610351562,CLE,Guardians,114.903,368.422,430.041,85.3275,49.8483,18.3856,1.04455,16.0491,49.935,52.4288,54.7453,1.48065,108.404,3.65073,2.37498,0.848133,7.33323,2.00244
20036,Isaac Paredes,3B,181.5500030517578,TBR,Rays,127.641,444.926,515.484,107.833,62.0042,21.7938,0.780685,23.2538,63.0117,73.6625,55.6349,0.411968,90.3525,10.4572,3.92446,0.5412,1.02025,0.750095
24610,Steven Kwan,OF,204.4499969482422,CLE,Guardians,139.857,547.242,618.027,152.787,110.85,30.222,5.07029,6.64383,84.0368,50.7844,59.4432,1.47585,64.1244,4.40633,4.11279,2.82303,18.6595,4.7413
21711,Oneil Cruz,SS,88.41999816894531,PIT,Pirates,131.362,499.928,562.768,123.302,72.4261,23.3015,4.55976,23.015,82.3236,70.0117,52.1984,0.565615,151.446,3.5482,5.61211,1.48133,22.1615,6.21917
11477,Christian Yelich,OF,84.31999969482422,MIL,Brewers,144.704,542.012,631.729,142.44,93.9772,28.6177,2.10252,17.7425,94.9763,66.0937,80.4633,4.94949,145.358,4.47361,2.87264,1.90678,22.5433,4.10613
31347,Zach Neto,SS,270.0299987792969,LAA,Angels,132.533,468.07,529.019,116.17,72.2242,25.2902,1.32334,17.332,62.1771,61.4275,39.3839,0.447755,119.952,14.4325,4.35742,2.77557,9.70686,3.05762
16505,Matt Chapman,3B,267.80999755859375,,,133.579,477.682,549.141,110.191,61.504,25.2081,1.97785,21.5011,66.5786,64.2899,60.1432,0.68985,157.312,6.72161,4.0537,0.540517,3.25118,1.73418
22275,Jake Burger,3B,160.5800018310547,MIA,Marlins,144.685,529.777,582.867,132.16,73.2015,26.1747,1.97868,30.8049,71.2496,81.4187,39.3666,0.736799,159.822,9.15958,3.47534,1.08805,1.3616,0.866404
20529,Nolan Jones,OF,58.2599983215332,COL,Rockies,140.051,500.313,576.641,136.143,80.9847,27.238,3.80236,24.1181,79.6402,79.3698,68.2025,2.58419,166.2,4.74084,3.03522,0.349684,20.2973,5.13704
21636,Jeremy Peña,SS,222.61000061035156,HOU,Astros,145.334,550.25,598.402,143.901,97.1328,28.1658,2.39964,16.2032,71.7863,63.5644,34.2993,0.671877,129.691,7.70845,3.96966,2.17511,12.9236,5.42895
13152,Jorge Polanco,2B/SS,267.1600036621094,MIN,Twins,125.505,473.024,538.12,118.251,72.755,24.7344,0.652087,20.1091,67.0779,70.309,56.2223,0.489859,124.814,4.01237,4.60117,0.260749,6.04369,2.31578
12856,George Springer,OF,123.58000183105469,TOR,Blue Jays,135.634,530.681,597.275,137.078,88.8668,23.9901,1.89185,22.3288,85.3591,69.3644,55.458,0.813433,112.526,5.94591,3.54352,1.64657,14.2568,3.97864
22581,Alejandro Kirk,C/DH,265.2300109863281,TOR,Blue Jays,108.863,356.498,407.375,96.9399,67.539,18.0884,0.601928,10.7106,42.8524,47.494,42.4305,0.827423,44.786,4.73889,2.94644,0.761058,0.380061,0.00685297
25768,CJ Abrams,SS,40.869998931884766,WSN,Nationals,148.024,561.016,612.57,142.852,93.2859,29.5775,4.78944,15.1991,85.3873,61.7494,31.2441,0.948156,111.539,12.5262,3.74006,4.04325,41.495,8.49023
13301,Max Muncy,1B/3B,181.4199981689453,LAD,Dodgers,130.367,457.82,547.177,101.924,53.8464,19.1284,1.21517,27.7342,76.8371,83.6063,78.6405,2.58727,138.791,5.92908,4.47826,0.309061,1.80833,0.96614
16930,Jonah Heim,C,171.25999450683594,TEX,Rangers,124.176,436.008,481.381,109.823,69.1024,22.9133,0.70785,17.0996,53.3298,65.6105,38.7559,0.84776,93.0581,2.27476,3.37069,0.97208,2.31553,0.709503
26294,Bryson Stott,2B/SS,102.41999816894531,PHI,Phillies,149.429,559.478,614.588,148.917,101.711,31.1119,2.16476,13.9291,72.3797,64.5361,43.6847,0.682308,104.786,5.23356,4.4285,1.76355,23.8723,6.05969
21454,Lars Nootbaar,OF,205.16000366210938,STL,Cardinals,125.273,436.318,512.202,111.113,69.9699,21.7136,2.19816,17.2309,71.0878,57.1255,67.7979,1.68082,104.154,2.29579,4.26163,1.52861,9.80004,2.45631
19287,Adolis García,OF,46.84000015258789,TEX,Rangers,146.887,568.672,631.221,138.376,77.1745,27.8289,1.74628,31.6263,89.1857,96.3802,50.5819,0.599204,179.663,6.47153,5.20471,0.291143,13.4048,4.06811
25816,Shea Langeliers,C,241.77000427246094,OAK,Athletics,122.273,421.629,464.691,94.2275,51.2642,19.1072,2.51347,21.3426,48.8869,57.1371,34.1242,0.995786,133.793,4.21939,3.55494,1.16397,2.87135,1.07093
27790,Evan Carter,OF,138.64999389648438,TEX,Rangers,143.763,496.286,579.156,125.966,80.5224,24.3151,4.48083,16.6473,72.7632,69.5592,71.8716,3.30798,148.613,5.49266,5.02342,0.482283,19.0799,6.75833
22244,Jack Suwinski,OF,248.1300048828125,PIT,Pirates,131.506,443.71,518.716,101.164,54.8641,20.3754,1.40243,24.5222,64.7033,68.0663,64.6372,1.14439,161.3,5.46527,4.1137,0.789125,10.3408,3.08823
18882,Brandon Lowe,2B,272.3900146484375,TBR,Rays,116.914,423.97,486.215,100.433,57.1622,20.0611,1.1786,22.0312,64.7744,65.1736,51.6587,0.591783,126.382,6.46067,3.27482,0.850632,6.1754,1.43602
17929,Cedric Mullins,OF,152.25999450683594,BAL,Orioles,139.784,513.205,570.906,128.208,80.6708,26.9656,3.21112,17.3601,66.9995,67.1433,46.4071,1.04917,117.266,5.00085,4.09789,2.1957,26.2013,6.7159
15998,Cody Bellinger,1B/OF,61.0,,,139.735,520.146,576.948,134.549,82.5857,26.8013,1.87821,23.2839,81.2688,82.6591,45.3972,1.71202,117.449,4.21989,6.53217,0.65225,16.969,4.84396
sa3020241,Jackson Holliday,SS,219.32000732421875,BAL,Orioles,113.468,387.94,448.912,99.9192,69.0837,20.5947,2.55923,7.68159,52.4832,40.586,51.0175,1.22512,100.51,3.13577,3.42731,3.39136,7.73746,2.80766
19918,Daulton Varsho,OF,212.61000061035156,TOR,Blue Jays,141.146,495.755,549.359,116.572,67.9259,23.6775,2.59033,22.3787,64.7376,67.4212,43.8023,0.349123,127.561,4.61108,3.36941,1.8212,15.5323,5.34076
27676,Vinnie Pasquantino,1B/DH,174.5800018310547,KCR,Royals,132.793,492.142,561.241,134.445,82.8903,29.4589,1.34125,20.7542,67.4749,74.151,59.9246,2.98906,71.8591,5.41259,3.41161,0.350797,1.46193,0.77583
16478,Kyle Schwarber,OF,92.9000015258789,PHI,Phillies,148.535,540.522,650.217,119.751,58.1999,19.686,1.68551,40.1795,100.279,89.4268,98.4713,3.07581,190.77,6.33846,3.15841,1.72666,4.0502,1.81821
24618,Ryan Jeffers,C,249.89999389648438,MIN,Twins,101.018,326.784,372.856,80.3761,47.7332,14.9474,1.33921,16.3564,44.4856,46.3445,35.5126,0.712115,103.021,5.92259,2.11897,2.51787,2.50067,1.05255
20454,Jazz Chisholm Jr.,2B/OF,77.6500015258789,MIA,Marlins,130.992,493.004,544.879,122.296,72.2027,20.8215,3.81268,25.459,74.8782,75.9903,42.1445,0.0,157.439,4.44903,4.00145,1.28097,27.1811,7.94463
23565,Davis Schneider,2B,416.9700012207031,TOR,Blue Jays,101.904,351.086,409.951,81.6916,44.4904,19.0228,1.43116,16.7473,48.6844,48.8514,50.7157,0.0,116.471,5.05406,2.08497,1.01036,5.40529,1.93561
26031,Vaughn Grissom,2B/SS,253.0,BOS,Red Sox,133.559,471.506,527.636,134.162,93.3163,28.3707,2.99555,9.47903,62.2593,58.6719,41.4688,0.853549,89.3888,8.61586,4.48784,1.55812,12.6296,3.32038
17548,Taylor Ward,OF,227.64999389648438,LAA,Angels,127.004,470.001,537.806,124.267,78.3167,25.271,1.10386,19.5757,73.3269,68.6385,54.3133,0.0,111.75,7.5699,4.59643,1.32548,5.58462,2.36914
19599,Chas McCormick,OF,171.5500030517578,HOU,Astros,128.829,444.207,503.774,111.621,72.5377,17.441,1.99968,19.6422,60.8047,65.4093,47.7979,0.0,132.306,6.87227,3.71406,1.18223,15.3953,4.74838
30116,Seiya Suzuki,OF,115.41999816894531,CHC,Cubs,134.599,511.349,580.197,138.116,87.5473,25.7403,3.26179,21.5661,73.3701,75.8042,59.4715,2.90389,130.636,4.37088,4.65025,0.354636,8.43026,4.79427
19566,Nathaniel Lowe,1B,211.02999877929688,TEX,Rangers,152.362,563.713,644.988,152.069,100.944,29.2571,2.1666,19.7013,77.062,76.7071,73.0079,1.58462,148.867,4.31972,3.35204,0.595248,2.23309,0.858987
16426,Thairo Estrada,2B,137.0,SFG,Giants,134.134,522.398,571.459,137.22,93.1408,25.4927,2.24864,16.3375,70.1386,61.4091,33.1325,0.9222,113.072,11.2535,3.32129,1.35386,23.5094,6.94308
19858,Luis Rengifo,2B,253.02999877929688,LAA,Angels,135.416,489.34,539.938,127.256,84.1129,21.2446,3.63869,18.2595,66.6179,59.1957,37.927,0.351264,96.2804,6.30785,3.36235,3.00155,8.33793,3.52798
19955,Gavin Lux,2B,255.67999267578125,LAD,Dodgers,118.07,401.548,453.207,106.61,72.4298,19.9298,4.13335,10.117,56.8966,49.2693,44.4672,0.31729,93.1148,2.32725,3.36768,1.49663,9.03124,2.90147
19470,Tommy Edman,2B,159.97000122070312,STL,Cardinals,137.817,502.472,551.534,131.117,87.4966,27.9765,3.36843,12.2754,69.4462,54.0882,36.9925,0.913961,89.6838,6.00312,3.41487,2.65178,27.6905,5.53943
27815,Jordan Westburg,2B/3B,306.4200134277344,BAL,Orioles,118.003,395.016,440.815,101.332,62.9446,22.7971,2.3407,13.2497,50.0476,51.3423,35.5505,0.0,106.447,4.45255,4.06674,1.72974,6.94963,1.92232
27534,Edouard Julien,2B/DH,212.94000244140625,MIN,Twins,123.817,424.251,510.627,104.961,66.133,21.2853,1.20407,16.3385,71.0468,50.2471,75.7143,0.471149,151.494,4.38976,3.26539,3.00712,8.30366,1.92497
13419,Christian Walker,1B,92.4800033569336,ARI,Diamondbacks,149.362,555.298,628.265,140.393,81.263,28.9791,1.78861,28.3628,79.3541,92.0973,60.0207,2.15653,127.088,7.28183,5.37819,0.286957,7.00509,1.68792
14551,Anthony Santander,OF,144.67999267578125,BAL,Orioles,141.666,557.108,619.552,139.55,80.6447,30.4459,0.973253,27.4862,75.5414,87.1739,49.205,0.716631,135.307,8.11563,4.60189,0.522221,3.69745,1.6744
19522,TJ Friedl,OF,149.38999938964844,CIN,Reds,132.254,483.068,549.757,124.814,81.8265,21.2869,5.98598,15.7145,76.7178,59.1415,47.4738,0.611721,93.6962,9.47044,6.26557,3.47988,22.7251,5.98542
14161,Byron Buxton,OF,288.8399963378906,MIN,Twins,106.954,396.454,444.669,91.6776,44.0058,21.2367,1.95555,24.4796,64.1152,60.6921,38.2952,1.30074,133.324,6.41606,3.00762,0.495161,10.0136,1.93038
7304,Salvador Perez,C,138.61000061035156,KCR,Royals,131.014,507.181,542.785,131.06,83.9092,22.1735,0.716028,24.2612,62.6814,80.5195,21.2315,3.36586,128.569,9.58805,4.50303,0.281728,0.53814,0.0
