playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
17838,Willie Calhoun,TEX,111,432,389,94,20,1,12,47,46,34,59,4,2,1,,0.242,0.309,0.393,0.702,0.304,93,,0.1,,436.9,17838,1,0.15167095115681234,0.0787037037037037,0,0,152,-0.08932481642915935,-0.16205707745830522,-0.0033445946318944597,-0.16540167209019968,2.6506024096385543,2.9411764705882355,3.3333333333333335,2.1951219512195124,8.098342766100604,2.420500555376402,0.29411764705882354,3.093554295552702,1.9577338583188801,2.3499355144465173,1.9281505547660773,31.26256935639964
21454,Lars Nootbaar,STL,93,320,286,70,11,2,9,37,34,29,65,2,3,1,,0.244,0.317,0.389,0.706,0.305,93,,0.1,,561.9,21454,2,0.22727272727272727,0.090625,0,0,112,-0.04894054861766528,-0.064076476037217,-0.0024603295237367595,-0.06653680556095376,1.4457831325301205,1.5294117647058822,1.4728682170542635,1.4634146341463414,5.7789266726027195,3.210627620122541,0.5882352941176471,3.505772038321687,2.489046747646201,2.683684990226738,2.459995236283793,26.62776634775793
18365,Lewin Díaz,MIA,80,311,285,65,14,1,14,33,41,19,73,3,1,0,,0.229,0.283,0.429,0.712,0.301,91,,0.1,,572.0,18365,1,0.256140350877193,0.06109324758842444,0,0,123,-0.1456188790006141,-0.2649698091149011,-0.00013235012804818647,-0.2651021592429493,0.963855421686747,2.3529411764705883,1.0852713178294573,2.682926829268293,4.893285696832807,1.2533038300060864,0.29411764705882354,2.518939162926813,1.3996758344653466,3.5623376655052605,1.391810642536191,22.39846522458641
15482,Aristides Aquino,CIN,83,295,264,59,12,1,15,39,40,26,92,3,4,1,,0.221,0.296,0.448,0.744,0.316,92,,0.1,,591.8,15482,3,0.3484848484848485,0.08813559322033898,0,0,118,-0.1602263953785099,-0.15236814811482313,0.0007078825385037346,-0.1516602655763194,1.6867469879518073,2.235294117647059,0.6201550387596899,2.926829268292683,2.0602131831821,3.0456331746456855,0.8823529411764706,2.3698346290309833,2.0102733709296463,3.8794679123148055,2.002072608449508,23.71887323238044
14553,Nomar Mazara,,75,292,263,63,13,1,8,32,33,24,66,3,1,0,,0.241,0.309,0.389,0.697,0.302,91,,0.1,,600.7,14553,1,0.2509505703422053,0.0821917808219178,0,0,102,-0.07325470222794839,-0.09816319285768649,-0.002476249526855878,-0.10063944238454237,0.8433734939759037,1.411764705882353,0.9302325581395349,1.2195121951219512,5.052504978614186,2.6516854925278186,0.29411764705882354,3.257588127563334,2.3042069759067734,2.6776762801166045,2.2765397110088914,22.919202165916175
20003,Keston Hiura,MIL,86,331,296,69,14,1,12,41,40,26,109,7,5,1,,0.232,0.308,0.415,0.722,0.312,92,,0.0,,453.3,20003,4,0.36824324324324326,0.07854984894259819,0,0,121,-0.12060056284275422,-0.11086071836218792,-0.0015081667166280122,-0.11236888507881593,1.927710843373494,2.235294117647059,1.3953488372093024,2.1951219512195124,1.4540377579640449,2.4103032741606594,1.1764705882352942,2.774310731444853,2.2353529490355726,3.0430611940351704,2.213441039730447,23.06045328405541
17321,Michael Chavis,PIT,112,429,393,93,18,2,14,47,51,27,126,7,4,1,,0.237,0.295,0.404,0.698,0.301,88,,0.0,,548.1,17321,3,0.32061068702290074,0.06293706293706294,0,0,157,-0.12935850568953078,-0.23359392045950722,-0.0026914150780583124,-0.23628533553756553,2.6506024096385543,3.5294117647058822,3.255813953488372,2.682926829268293,2.9153753501194757,1.3755093664800213,0.8823529411764706,2.6849150427957573,1.569815778647417,2.596466030772504,1.5468310756180303,25.69002054271078
17326,Cole Tucker,PIT,77,296,265,60,12,2,5,31,25,26,70,2,6,2,,0.227,0.3,0.345,0.646,0.284,77,,0.0,,574.4,17326,4,0.2641509433962264,0.08783783783783784,0,0,91,-0.144922193670316,-0.15828720957064557,-0.0049019556878722725,-0.16318916525851784,0.7228915662650602,0.47058823529411764,0.6976744186046512,0.4878048780487805,4.64752563454786,3.0258983588554695,1.1764705882352942,2.526050497855956,1.9781764701290139,1.7621384485688147,1.9400527606007811,19.4352718570058
17954,Sam Hilliard,COL,105,386,349,76,15,3,16,49,47,32,131,2,8,2,,0.219,0.289,0.417,0.706,0.301,74,,-0.1,,444.1,17954,6,0.3753581661891118,0.08290155440414508,0,0,145,-0.24832448880047764,-0.2882846136807893,-0.0012899731197807407,-0.28957458680057,2.891566265060241,3.0588235294117645,1.937984496124031,3.1707317073170733,1.2357562885003794,2.69872830592839,1.7647058823529411,1.4705835300097292,1.2732481947250402,3.125414323085006,1.2601609382754972,23.887703460790096
15351,Frank Schwindel,CHC,131,552,513,126,27,1,21,59,68,29,104,5,2,1,,0.246,0.291,0.422,0.713,0.304,88,,-0.1,,232.7,15351,1,0.20272904483430798,0.05253623188405797,0,0,218,-0.07533310634623147,-0.3534950749336685,-0.0008893392592934646,-0.35438441419296196,4.096385542168675,5.529411764705882,5.813953488372093,4.390243902439025,6.531911787054115,0.6861566395132002,0.29411764705882354,3.2363730579179073,0.919635764508037,3.2766261482309873,0.9115157297318902,35.68633147170063
6310,Alcides Escobar,WSN,105,435,399,99,18,2,6,43,40,22,79,4,3,1,,0.248,0.293,0.346,0.639,0.279,71,,-0.1,,579.5,6310,2,0.19799498746867167,0.05057471264367816,0,0,139,-0.04001910281000165,-0.3036550602131871,-0.006788790030200831,-0.31044385024338794,2.1686746987951806,2.235294117647059,3.7209302325581395,0.7317073170731707,6.677149761682699,0.5561498515495555,0.5882352941176471,3.5968366645329914,1.1898998968075536,1.0499877973367784,1.1478944966273767,23.662760128728152
15983,Clint Frazier,CHC,98,384,337,75,17,2,12,43,40,39,106,5,3,1,,0.223,0.311,0.389,0.7,0.306,89,,-0.1,,442.0,15983,2,0.314540059347181,0.1015625,0,0,132,-0.20785813286197663,-0.11542772974736937,-0.0028636286296897517,-0.11829135837705912,2.1686746987951806,2.235294117647059,1.8604651162790697,2.1951219512195124,3.1016184815918075,3.935550024185747,0.5882352941176471,1.8836391778406774,2.2105877202100914,2.531467217578359,2.1815810268089755,24.89223482627413
19878,Adam Haseley,PHI,90,327,295,70,13,1,6,34,29,23,72,4,4,1,,0.238,0.301,0.347,0.648,0.284,74,,-0.1,,600.9,19878,3,0.2440677966101695,0.07033639143730887,0,0,103,-0.09515661496699579,-0.1777972578710596,-0.005078509063481562,-0.18287576693454116,1.0843373493975903,0.9411764705882353,1.4728682170542635,0.7317073170731707,5.263664252670286,1.8659266469236024,0.8823529411764706,3.034026886494014,1.872380629084324,1.6955016492501198,1.8341484614688597,20.678090821180934
14329,Anthony Alford,PIT,102,379,338,74,15,2,10,44,37,33,133,6,13,3,,0.22,0.299,0.367,0.665,0.29,81,,-0.1,,536.5,14329,10,0.39349112426035504,0.0870712401055409,0,0,123,-0.23306407085818548,-0.19383895105344884,-0.004763721926964615,-0.19860267298041345,2.289156626506024,1.8823529411764706,1.7829457364341086,1.7073170731707317,0.6794482632936756,2.975089319216969,2.9411764705882355,1.626352481108369,1.785392406611511,1.8143122195481751,1.7495453903186884,21.233088927972958
13367,Stephen Piscotty,OAK,112,430,387,85,17,1,12,43,42,34,108,5,2,1,,0.22,0.29,0.359,0.649,0.284,82,,-0.1,,596.3,13367,1,0.27906976744186046,0.07906976744186046,0,0,140,-0.25881253237517443,-0.29266958072936555,-0.0055668605558824025,-0.29823644128524796,2.1686746987951806,2.4705882352941178,2.635658914728682,2.1951219512195124,4.189825268693327,2.444762754700284,0.29411764705882354,1.3635280382869408,1.249470125613467,1.5111824297291325,1.2135643928951059,21.736494457014572
17468,Kelvin Gutierrez,BAL,90,349,321,75,13,2,6,36,29,23,89,3,4,1,,0.233,0.289,0.339,0.629,0.276,71,,-0.1,,598.9,17468,3,0.2772585669781931,0.0659025787965616,0,0,110,-0.12664214819667063,-0.23455059958465418,-0.005917152969829309,-0.2404677525544835,1.3253012048192772,0.9411764705882353,1.8604651162790697,0.7317073170731707,4.245391787362674,1.5720596646427942,0.8823529411764706,2.712641947725348,1.5646280583969923,1.378971050532976,1.5243317153859606,18.73902727398297
1744,Miguel Cabrera,DET,111,463,419,104,18,1,12,48,51,36,100,3,0,0,,0.247,0.31,0.383,0.693,0.301,90,,-0.2,,512.2,1744,0,0.2386634844868735,0.07775377969762419,0,0,160,-0.04111319730710217,-0.1457435964366094,-0.004319022429141228,-0.15006261886575062,2.7710843373493974,3.5294117647058822,4.108527131782946,2.1951219512195124,5.429465231920292,2.3575409033385037,0.0,3.5856688214987695,2.0461958866276606,1.9821558027779835,2.0106671672224055,30.015838998443353
17932,Andrew Stevenson,WSN,84,278,253,61,11,1,5,31,26,19,75,3,4,1,,0.239,0.299,0.358,0.657,0.287,76,,-0.3,,597.8,17932,3,0.2964426877470356,0.0683453237410072,0,0,89,-0.06250798619479303,-0.1427332840620299,-0.004256772155941169,-0.14699005621797107,0.7228915662650602,0.5882352941176471,0.7751937984496124,0.4878048780487805,3.6568347357050834,1.733961428084234,0.8823529411764706,3.3672839884873174,2.0625197072851993,2.0056510146279463,2.027196053167628,18.30992540541498
3086,Mitch Moreland,,70,264,236,52,10,1,10,29,33,23,61,2,0,0,,0.222,0.295,0.399,0.693,0.299,87,,-0.3,,600.9,3086,0,0.2584745762711864,0.08712121212121213,0,0,94,-0.15932935122492387,-0.16922107054616053,-0.0017259896466959579,-0.1709470601928565,0.4819277108433735,1.411764705882353,0.07751937984496124,1.7073170731707317,4.8216730942878785,2.978401395444285,0.0,2.378991103474977,1.9188861495742577,2.9608479662911176,1.8983190759719681,20.635647654785906
19334,Yadiel Hernandez,WSN,113,408,367,91,15,1,12,45,46,35,95,2,2,1,,0.247,0.314,0.388,0.702,0.304,87,,-0.4,,562.6,19334,1,0.25885558583106266,0.0857843137254902,0,0,144,-0.03825031830688719,-0.09424120868305463,-0.0030498842723556407,-0.09729109295541027,2.4096385542168677,2.9411764705882355,3.10077519379845,2.1951219512195124,4.809983954821121,2.889793614962915,0.29411764705882354,3.6148913277677446,2.325474458586984,2.4611684773845277,2.294552195102217,29.336693845507398
18171,Seth Brown,OAK,120,436,397,83,18,2,16,46,48,33,138,3,4,1,,0.208,0.272,0.387,0.659,0.283,82,,-0.6,,481.7,18171,3,0.34760705289672544,0.07568807339449542,0,0,153,-0.3485242607428385,-0.4159105608091518,-0.003831234277776041,-0.4197417950869278,2.5301204819277108,3.176470588235294,2.4806201550387597,3.1707317073170733,2.087143413111785,2.220628740654835,0.8823529411764706,0.4478059471934032,0.5811794613388855,2.166262399666233,0.5599249508569629,20.303240786517414
