playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,-1.3,InterSD,InterSK,IntraSD,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
27459,Yoshi Tsutsugo,PIT,119,464,404,92,20,1,17,55,57,54,118,3,0,0,,0.227,0.321,0.409,0.731,0.318,99,,0.4,,383.4,,3.32,0.01,0.37,27459,0,0.29207920792079206,0.11637931034482758,0,0,165,-0.22083983600154067,-0.05573734764046101,-0.0024117614434690515,-0.05814910908393006,3.409090909090909,4.022988505747127,3.1782945736434107,3.5,3.8571218872288204,4.737092348943069,0.2777777777777778,2.223531794367903,2.3616478734935367,2.7284734666408372,2.354118677253891,32.65013781418728
21558,Matt Vierling,PHI,97,346,314,80,15,2,9,38,37,24,80,4,8,2,,0.254,0.312,0.398,0.711,0.307,89,,0.4,,566.6,,7.82,-1.07,1.08,21558,6,0.25477707006369427,0.06936416184971098,0,0,126,-0.0031666328615009842,-0.09851132407966423,-0.0023615564364826702,-0.1008728805161469,1.4772727272727273,1.7241379310344827,2.248062015503876,1.5,4.927240069276268,1.900839650999054,1.9444444444444444,4.332781243662227,2.1437107849989117,2.7481483451503346,2.13875680600627,27.085394018348595
12984,Jackie Bradley Jr.,BOS,78,299,267,58,14,1,7,33,29,25,80,5,5,2,,0.217,0.294,0.358,0.653,0.286,75,,0.4,,584.4,,2.68,1.93,0.93,12984,3,0.299625468164794,0.08361204013377926,0,0,95,-0.20717013610676016,-0.18282339183690044,-0.004503083856315648,-0.1873264756932161,0.9090909090909091,0.8045977011494253,0.5426356589147286,1.0,3.6406358958761356,2.7603622626816273,1.1111111111111112,2.355990942113962,1.714133548987418,1.9089035299588835,1.7029617577400502,18.45042331762425
21501,Trevor Larnach,MIN,94,386,341,79,16,1,11,42,41,36,124,6,1,1,,0.233,0.316,0.382,0.697,0.305,92,,0.3,,539.1,,2.45,-0.2,0.48,21501,0,0.36363636363636365,0.09326424870466321,0,0,130,-0.1617092528581665,-0.09989838414889984,-0.0039237410850439525,-0.1038221252339438,1.9318181818181819,2.1839080459770117,2.1705426356589146,2.0,1.8043008483868554,3.3426448561978734,0.2777777777777778,2.7965060885504305,2.136643594659803,2.1359426108062993,2.1238902612257,22.90397490105885
15983,Clint Frazier,CHC,98,384,335,78,17,1,13,44,42,42,108,5,4,1,,0.234,0.326,0.414,0.74,0.322,102,,0.3,,442.0,,3.21,0.9,0.55,15983,3,0.32238805970149254,0.109375,0,0,136,-0.15121049628959993,-0.01651487561444287,-0.0021924050156093,-0.01870728063005217,2.159090909090909,2.2988505747126435,2.0930232558139537,2.5,2.987626055870262,4.314547812796004,1.1111111111111112,2.8982388521202194,2.561489741575688,2.8144372245900917,2.552936939230863,28.291352476911744
17468,Kelvin Gutierrez,BAL,90,349,321,77,12,2,6,33,32,23,92,3,3,1,,0.24,0.297,0.351,0.648,0.285,77,,0.3,,598.9,,2.45,-0.95,0.9,17468,2,0.2866043613707165,0.0659025787965616,0,0,111,-0.09971979740957537,-0.20634644152288106,-0.006003044778743749,-0.2123494863016248,0.9090909090909091,1.1494252873563218,2.0155038759689923,0.75,4.014183470658703,1.6920149511329678,0.8333333333333334,3.397182804291492,1.594281587868871,1.3210826991447029,1.5768258336813363,19.25292475252763
3269,Robinson Canó,NYM,80,324,298,78,16,1,10,37,40,20,51,3,1,0,,0.262,0.313,0.425,0.738,0.315,97,,0.3,,476.4,,2.36,-0.86,0.91,3269,1,0.17114093959731544,0.06172839506172839,0,0,126,0.03906409863175253,-0.09502309966184508,-0.0009473926465561888,-0.09597049230840127,1.3636363636363635,2.0689655172413794,2.0930232558139537,1.75,7.326580938988229,1.4402016471536259,0.5555555555555556,4.74199627730206,2.161483588392954,3.302346072219295,2.163468751197659,28.967257967501077
21454,Lars Nootbaar,STL,93,320,284,71,11,2,10,37,35,30,67,2,4,2,,0.249,0.322,0.402,0.723,0.313,96,,0.3,,561.9,,2.82,-0.18,0.95,21454,2,0.23591549295774647,0.09375,0,0,116,-0.030453185981843545,-0.035067829339352485,-0.0017347306614841629,-0.03680256000083665,1.3636363636363635,1.4942528735632183,1.550387596899225,1.75,5.468338187579533,3.3719484629294754,0.8333333333333334,4.068375031450633,2.4669608468041346,2.993795576572143,2.4617223040195637,27.822750576787623
3086,Mitch Moreland,,70,264,237,55,11,1,12,31,36,23,60,2,0,0,,0.234,0.304,0.433,0.737,0.314,102,,0.3,,600.9,,2.78,0.24,0.83,3086,0,0.25316455696202533,0.08712121212121213,0,0,104,-0.11286314134694164,-0.12032393279043374,1.5165796174110291e-05,-0.12030876699425963,0.6818181818181818,1.6091954022988506,0.31007751937984496,2.25,4.973499605271128,2.9720578296527664,0.2777777777777778,3.2698240363684583,2.0325736677459854,3.67956383506408,2.040784442121599,24.097172297498673
15482,Aristides Aquino,CIN,83,295,262,59,11,1,16,38,40,27,94,3,4,1,,0.225,0.304,0.462,0.767,0.326,98,,0.2,,591.8,,6.96,0.95,0.77,15482,3,0.35877862595419846,0.09152542372881356,0,0,120,-0.16091148030145108,-0.14086662283045448,0.0010434107733255926,-0.1398232120571289,1.4772727272727273,2.0689655172413794,0.6201550387596899,3.25,1.9436589044107926,3.2377478775247495,1.1111111111111112,2.804236490371327,1.9279068953327854,4.082523544021875,1.9424160803357922,24.46599418638223
5222,Justin Upton,LAA,87,345,304,67,12,0,16,45,44,35,100,4,3,1,,0.222,0.307,0.423,0.73,0.313,97,,0.2,,546.4,,3.13,1.28,0.53,5222,2,0.32894736842105265,0.10144927536231885,0,0,127,-0.2146301964766173,-0.12869875833978472,-0.0012763725784480928,-0.12997513091823282,2.272727272727273,2.528735632183908,1.2403100775193798,3.25,2.799453583038975,3.836417707791244,0.8333333333333334,2.283703090417764,1.989903211341957,3.173421875598992,1.9920582610509465,26.200064045003774
17838,Willie Calhoun,TEX,111,432,393,100,19,2,15,48,49,31,60,4,1,1,,0.254,0.312,0.425,0.737,0.317,101,,0.2,,436.9,,5.68,0.53,0.52,17838,0,0.15267175572519084,0.07175925925925926,0,0,168,-0.006433861599652868,-0.11834526366245046,-0.0008615276963099827,-0.11920679135876044,2.6136363636363638,3.103448275862069,3.798449612403101,3.0,7.856422138569163,2.0453271557099164,0.2777777777777778,4.3011218555645945,2.0426551571174447,3.335995753112207,2.046339277918502,34.421173367671145
20493,Seth Beer,ARI,82,297,265,67,14,1,11,36,37,21,68,9,1,0,,0.253,0.329,0.433,0.762,0.329,103,,0.2,,538.6,,4.82,0.02,0.86,20493,1,0.25660377358490566,0.0707070707070707,0,0,116,-0.013224823994789636,-0.007145529027829944,-4.167537394622611e-05,-0.0071872044017761705,1.25,1.7241379310344827,1.2403100775193798,2.0,4.874835870386995,1.9818524520152003,0.5555555555555556,4.235317551288769,2.6092273681927916,3.6572883055186174,2.6110073082612044,26.739532419772992
18171,Seth Brown,OAK,120,436,400,90,19,2,20,54,58,31,130,3,5,2,,0.226,0.284,0.433,0.717,0.306,97,,0.2,,481.7,,5.46,0.0,0.58,18171,3,0.325,0.07110091743119266,0,0,173,-0.24045087742616822,-0.3368149714271518,-0.0004770447918930887,-0.33729201621904487,3.2954545454545454,4.137931034482759,3.0232558139534884,4.25,2.912695101120079,2.0056117906458835,1.1111111111111112,2.0335011533506346,0.929533207789565,3.4866710520008826,0.947015867486804,28.13278067739575
20056,Alan Trejo,COL,78,251,233,58,13,1,7,27,29,12,61,2,1,1,,0.247,0.285,0.405,0.69,0.294,69,,0.2,,999.0,,5.0,-1.15,1.1,20056,0,0.26180257510729615,0.04780876494023904,0,0,94,-0.03038004598578392,-0.18920228283874074,-0.001678181686331992,-0.19088046452507273,0.22727272727272727,0.8045977011494253,0.5426356589147286,1.0,4.725693425648873,0.6004810517681276,0.2777777777777778,4.06908375670567,1.681632550752157,3.015956597608498,1.685046820468276,18.63017806806626
19961,Colton Welker,COL,81,286,261,69,15,1,7,35,36,21,62,2,1,1,,0.267,0.327,0.416,0.742,0.32,86,,0.2,,591.3,,5.16,0.46,1.07,19961,0,0.23754789272030652,0.07342657342657342,0,0,107,0.04844989065498906,-0.032562064919322564,-0.00152120630826319,-0.034083271227585754,1.1363636363636365,1.6091954022988506,1.3953488372093024,1.0,5.421508146015225,2.1459101477184657,0.2777777777777778,4.832944434312762,2.479727932018458,3.07747379833957,2.475429687498082,25.851679799552134
20003,Keston Hiura,MIL,86,331,294,68,14,1,15,41,41,27,112,7,5,2,,0.231,0.309,0.435,0.744,0.32,98,,0.1,,453.3,,3.18,0.25,0.7,20003,3,0.38095238095238093,0.08157099697885196,0,0,129,-0.14300999823854132,-0.11833601167108299,1.602849261223005e-05,-0.11831998317847076,1.8181818181818181,2.1839080459770117,1.317829457364341,3.0,1.3075415194307904,2.637233561825051,1.1111111111111112,2.9777015317179765,2.0427022968091277,3.6799019178297128,2.0508094981903215,24.12692075843726
6310,Alcides Escobar,WSN,105,435,402,102,20,1,6,49,42,22,79,6,5,2,,0.254,0.301,0.359,0.66,0.288,77,,0.1,,579.5,,4.29,0.74,0.76,6310,3,0.19651741293532338,0.05057471264367816,0,0,142,-0.01232653690186325,-0.22452326054744898,-0.006803426230368004,-0.23132668677781698,2.727272727272727,2.2988505747126435,3.953488372093023,0.75,6.598584446688595,0.7673406042178255,1.1111111111111112,4.244021937169672,1.501669131742923,1.0074206011345586,1.4811656129520372,26.440925119095112
17710,Matt Beaty,LAD,89,287,258,66,13,1,8,36,37,21,53,7,3,1,,0.255,0.327,0.407,0.734,0.32,101,,0.1,,585.1,,1.82,-0.84,0.93,17710,2,0.2054263565891473,0.07317073170731707,0,0,105,0.002833888329967227,-0.0020674015823174408,-0.0016619827853412983,-0.003729384367658739,1.25,1.7241379310344827,1.1627906976744187,1.25,6.343005996377894,2.13047614847112,0.8333333333333334,4.390926186797192,2.6351008642436597,3.0223047972824015,2.6284374781179665,27.37051343333247
17326,Cole Tucker,PIT,77,296,265,61,13,2,5,31,25,26,70,2,6,2,,0.229,0.301,0.351,0.652,0.287,78,,0.1,,574.4,,3.88,0.1,1.14,17326,4,0.2641509433962264,0.08783783783783784,0,0,93,-0.13563401568724154,-0.14681050590161226,-0.004734027722156864,-0.15154453362376913,0.6818181818181818,0.3448275862068966,0.7751937984496124,0.5,4.65832378550237,3.015289249466465,1.3888888888888888,3.049174670854559,1.8976222999147787,1.8183987620943531,1.8833312743492305,20.012868497545337
21622,Jake McCarthy,ARI,78,293,264,61,12,3,7,35,29,23,83,3,13,3,,0.23,0.298,0.382,0.68,0.296,81,,0.1,,600.2,,3.77,0.22,1.45,21622,10,0.3143939393939394,0.07849829351535836,0,0,100,-0.13045260184832985,-0.16540055595382075,-0.0032171147417783263,-0.16861767069559908,1.1363636363636365,0.8045977011494253,0.7751937984496124,1.0,3.2169601901056692,2.4518685514556626,3.0555555555555554,3.0993824783781125,1.802904396165376,2.4128629478382777,1.79726905126834,21.552958306729668
15794,Yonathan Daza,COL,77,284,263,73,14,2,3,30,26,16,49,2,3,2,,0.278,0.322,0.376,0.698,0.304,76,,0.1,,598.5,,4.21,-0.25,1.48,15794,1,0.18631178707224336,0.056338028169014086,0,0,100,0.1196492445916908,-0.038852759279150995,-0.0031282727475561156,-0.04198103202670711,0.5681818181818182,0.45977011494252873,1.7054263565891472,0.0,6.891361923333343,1.1150204421222936,0.5555555555555556,5.522864901851816,2.4476763032591067,2.447679304767331,2.4356186762660004,24.14915539686894
14553,Nomar Mazara,,75,292,266,64,13,1,9,31,34,22,72,3,1,1,,0.241,0.304,0.398,0.701,0.302,89,,0.1,,600.7,,2.27,-1.23,0.88,14553,0,0.2706766917293233,0.07534246575342465,0,0,106,-0.07962120406378448,-0.12302197975436746,-0.00217084776727805,-0.1251928275216455,0.6818181818181818,1.3793103448275863,1.0077519379844961,1.5,4.47111408804574,2.261488954867537,0.2777777777777778,3.59193781471382,2.0188268864342866,2.8228853110933256,2.0161648830516965,22.02907618061445
10815,Jurickson Profar,SDP,121,449,394,93,19,2,10,52,45,44,68,7,9,3,,0.235,0.321,0.37,0.691,0.304,90,,0.0,,508.0,,1.45,-0.45,0.78,10815,6,0.17258883248730963,0.09799554565701558,0,0,146,-0.15065567455966322,-0.057323226898958746,-0.005321766583891829,-0.06264499348285058,3.0681818181818183,2.6436781609195403,3.255813953488372,1.75,7.285044003138179,3.628066771801895,1.9444444444444444,2.9036150647703938,2.353567682286805,1.5880693309465301,2.331455835360341,32.75193706533832
16909,Colin Moran,,104,405,364,91,16,1,13,44,52,35,98,3,1,0,,0.25,0.319,0.408,0.727,0.315,97,,0.0,,576.9,,6.68,-0.44,0.53,16909,1,0.2692307692307692,0.08641975308641975,0,0,148,-0.038407117478167496,-0.067974118250691,-0.0023230124489664883,-0.07029713069965748,2.159090909090909,3.4482758620689653,3.10077519379845,2.5,4.512594497599258,2.9297413605229554,0.5555555555555556,3.9913015773628886,2.29930047487932,2.7632533778387707,2.292882962816313,30.552771771533386
14350,Raimel Tapia,COL,126,519,477,134,27,4,6,66,46,35,83,2,18,5,,0.28,0.329,0.391,0.721,0.313,81,,0.0,,262.3,,3.63,0.29,1.58,14350,13,0.1740041928721174,0.0674373795761079,0,0,187,0.23922889664905744,0.014150920510386245,-0.0043350531789573266,0.009815867331428918,4.659090909090909,2.7586206896551726,6.434108527131783,0.75,7.244440354957616,1.7846038930193675,3.888888888888889,6.681589593776987,2.717734610072172,1.9747532003670623,2.696716346173042,41.590547013133
13367,Stephen Piscotty,OAK,112,430,392,89,18,1,14,43,47,31,107,4,4,1,,0.228,0.291,0.381,0.672,0.291,86,,-0.1,,596.3,,5.0,-0.79,0.52,13367,3,0.2729591836734694,0.07209302325581396,0,0,151,-0.22010771944639962,-0.3022098397971962,-0.004155163873686529,-0.3063650036708827,2.0454545454545454,2.8735632183908044,2.945736434108527,2.75,4.405634298679115,2.0654619221842405,1.1111111111111112,2.230625990706609,1.1058493294652116,2.0452501575195807,1.102912668522687,24.681599676142437
14329,Anthony Alford,PIT,102,379,341,77,15,2,12,44,40,33,132,5,13,5,,0.225,0.303,0.386,0.689,0.3,87,,-0.1,,536.5,,4.04,2.19,1.17,14329,8,0.3870967741935484,0.0870712401055409,0,0,132,-0.20188931824106637,-0.16645821714146303,-0.003521940431214954,-0.16998015757267798,2.159090909090909,2.0689655172413794,2.0155038759689923,2.25,1.1312720801237983,2.969043199925841,2.5,2.4071619728809983,1.7975155214560967,2.293404575730765,1.7904010311109069,23.382358683529688
19334,Yadiel Hernandez,WSN,113,408,367,94,15,1,14,48,49,33,95,2,4,1,,0.257,0.316,0.417,0.733,0.314,94,,-0.1,,562.6,,3.23,-0.43,0.58,19334,3,0.25885558583106266,0.08088235294117647,0,0,153,0.006267246805014004,-0.08548848165052525,-0.0015852527713107745,-0.08707373442183602,2.6136363636363638,3.103448275862069,3.3333333333333335,2.75,4.8102362156325915,2.595690174804099,1.1111111111111112,4.424195369077123,2.210063287132185,3.0523745810490306,2.208315504240695,32.2124042158786
12180,Jorge Alfaro,SDP,97,364,337,81,14,1,10,35,41,18,116,7,6,2,,0.24,0.293,0.375,0.668,0.291,81,,-0.2,,404.0,,1.51,-0.34,0.88,12180,4,0.34421364985163205,0.04945054945054945,0,0,127,-0.10109638954020617,-0.24029321482342825,-0.004177414483359676,-0.24447062930678792,1.1363636363636365,2.1839080459770117,2.3255813953488373,1.75,2.361496772260426,0.6995239325386572,1.3888888888888888,3.3838436511410332,1.4213198584999904,2.0365303491108264,1.4149096630740776,20.102366193203384
17321,Michael Chavis,PIT,112,429,396,95,18,2,15,50,51,23,129,6,4,2,,0.24,0.291,0.411,0.702,0.301,88,,-0.2,,548.1,,3.21,-0.08,0.36,17321,2,0.32575757575757575,0.053613053613053616,0,0,162,-0.12099977854738153,-0.29643514209643507,-0.0023146426134322273,-0.2987497847098673,2.840909090909091,3.3333333333333335,3.4108527131782944,3.0,2.890961880478252,0.9506326504518187,0.8333333333333334,3.1909801672722042,1.1352719108712048,2.7665334390750083,1.1412994436229753,25.494107962525515
17932,Andrew Stevenson,WSN,84,278,254,64,12,2,6,33,29,19,75,3,4,1,,0.25,0.309,0.375,0.684,0.298,83,,-0.2,,597.8,,4.68,1.13,1.11,17932,3,0.2952755905511811,0.0683453237410072,0,0,98,-0.01717966405248572,-0.09428041041131818,-0.002736008257062439,-0.09701641866838062,0.9090909090909091,0.8045977011494253,1.0077519379844961,0.75,3.7654245377990447,1.8393768581105152,1.1111111111111112,4.196995221790195,2.1652676539952282,2.6014041353633406,2.1581964484368945,21.30921651483116
4062,Dexter Fowler,,75,281,246,54,10,1,7,32,28,32,74,3,6,1,,0.218,0.315,0.359,0.674,0.293,84,,-0.3,,999.0,,4.28,-1.53,1.05,4062,5,0.3008130081300813,0.11387900355871886,0,0,87,-0.180190675640457,-0.05742441064792159,-0.004274910829244527,-0.061699321477166114,0.7954545454545454,0.6896551724137931,0.23255813953488372,1.0,3.606567926001853,4.586257945675679,1.6666666666666667,2.617421431994691,2.353052142384096,1.9983224317028137,2.3362227762436807,21.882179178072704
19878,Adam Haseley,PHI,90,327,297,71,13,1,6,32,29,20,69,4,5,2,,0.239,0.295,0.351,0.646,0.283,74,,-0.3,,600.9,,7.08,-1.01,1.03,19878,3,0.23232323232323232,0.06116207951070336,0,0,104,-0.09763816775705814,-0.2213915537927713,-0.005317927876712425,-0.22670948166948374,0.7954545454545454,0.8045977011494253,1.550387596899225,0.75,5.571392426303694,1.406037892259834,1.1111111111111112,3.4173537584322364,1.5176254469829495,1.5895736848331616,1.5044400079487974,20.01797417137498
1744,Miguel Cabrera,DET,111,463,417,105,16,1,13,45,57,37,103,4,0,0,,0.252,0.315,0.391,0.706,0.303,91,,-0.4,,512.2,,3.31,-0.68,0.51,1744,0,0.24700239808153476,0.07991360691144708,0,0,162,-0.028696988460907846,-0.102954959179552,-0.004127221064353981,-0.10708218024390598,2.272727272727273,4.022988505747127,4.186046511627907,2.5,5.150278702596333,2.5372492546243417,0.2777777777777778,4.085392554050796,2.121070082014971,2.0562006863977276,2.1074569847667264,31.317188332330982
