playerid,Name,Team,GS,G,IP,W,L,SV,HLD,H,ER,HR,K,BB,WHIP,K/9,BB/9,ERA,FIP,-1,WAR,RA9-WAR,-1.1,ADP,playerid,POS,QS,wERA,wWHIP,wK/9,wBB/9,wH/9,wK/BB,RAPP,rIP,rwERA,rwWHIP,rwK/9,rwBB/9,rwH/9,rwK/BB,rSV,rHLD,rQS,rRAPP,POINTS
sa1052944,Justin Lasko,NYM,16,21,93.0,7,9,0,0,101,50,14,66,31,1.42,6.39,3.0,4.84,4.87,,0.4,0.1,,999.0,sa1052944,SP,5.0,0.014462328076609299,0.0002898356423566284,-0.24516491142186958,-0.10400268257518935,0.10661120335639751,-0.04433279816451874,0,4.562533548040794,3.9695456138000926,3.694595092846913,2.0532092637339714,6.53121992993051,3.0269664807640426,3.331825012251416,0.0,,3.1578947368421053,0.0,30.327789678209847
20041,Ronald Bolaños,KCR,20,24,87.7,5,6,0,0,92,51,12,74,47,1.59,7.6,4.83,5.24,5.04,,0.4,0.3,,999.0,20041,SP,4.0,0.05871624097253869,0.019153937180857783,-0.0949740827040555,0.10923557206172818,0.06314986256599087,-0.7505085742837077,0,4.278046162104133,3.3249397716013593,2.28997697393943,3.18953981208989,3.850012738656538,3.563860237613076,2.1191716160186753,0.0,,2.6315789473684212,0.0,25.247126259391525
sa3006801,Matt Frisbee,SFG,21,23,116.0,8,9,0,0,124,63,20,88,32,1.34,6.83,2.48,4.89,4.88,,0.4,0.4,,999.0,sa3006801,SP,8.0,0.024906483129756296,-0.010486197560838573,-0.23376678552771035,-0.20170406788065126,0.10732828983310261,0.5026465676556149,0,5.797101449275362,3.8174152613966736,4.496976879027611,2.1394464778043103,7.759693954558365,3.018108050594561,4.271104449555514,0.0,,4.7368421052631575,0.0,36.036688627475556
16159,Jace Fry,,1,50,50.0,3,3,0,0,41,22,5,61,29,1.4,10.98,5.22,3.96,3.89,,0.4,0.4,,999.0,16159,SP,2.0,-0.05229288884880501,-0.00116326971011671,0.17611477872015824,0.09353152940453374,-0.10400095679558463,-0.06252183796765198,0,2.254428341384863,4.9419071522828055,3.802793095418079,5.240574200708461,4.047471642905388,5.628735129536324,3.3005905779400373,0.0,,1.5789473684210527,0.0,30.79544750859701
14295,Wandy Peralta,NYY,1,58,52.3,4,3,0,0,49,23,6,51,20,1.32,8.77,3.44,3.96,3.97,,0.4,0.4,,999.0,14295,SP,3.0,-0.05462791044422377,-0.0069630828404538825,0.026407290876111933,-0.02931199053118605,-0.03335575503289989,0.21078327471958147,0,2.37788513150832,4.97591925344111,4.234646295133012,4.107900566724879,5.592076899658585,4.756029246838431,3.7699133504221214,0.0,,2.1052631578947367,0.0,31.919633901621197
19388,Tony Gonsolin,LAD,18,20,75.0,4,3,0,0,68,38,14,79,33,1.35,9.48,3.96,4.56,4.89,,0.4,0.5,,300.9,19388,SP,4.0,-0.015878218408990397,-0.00696893993292802,0.10491001955096968,0.009706178561000423,-0.0724266379573536,0.19366444743944644,0,3.5963499731615673,4.411488308587627,4.235082413343917,4.701845280154352,5.101471704364502,5.238686080134954,3.740516697714972,0.0,,2.6315789473684212,0.0,33.65701940483031
17775,Jacob Nix,SDP,10,10,45.7,3,3,0,0,49,23,7,38,14,1.38,7.49,2.76,4.53,4.55,,0.4,0.3,,999.0,17775,SP,2.0,-0.012374859062010857,-0.0024180954287167378,-0.05747089495969815,-0.06859091744751866,0.046828058589066024,0.21692521696770406,0,2.0236178207192697,4.360458111377828,3.896227226739912,3.47328561906396,6.085960801929855,3.765489421074874,3.7804603663047422,0.0,,1.5789473684210527,0.0,28.964446735631494
12910,Ken Giles,SEA,0,40,38.7,2,1,8,0,31,15,6,51,12,1.11,11.87,2.79,3.49,3.48,,0.4,0.5,,290.8,12910,RP,0.0,-0.06668281182429758,-0.016439965438152848,0.18662890266893162,-0.05650903033054777,-0.09145065861282886,0.7284515449292086,40,1.6478797638217928,5.151511858664499,4.9402935256845835,5.320123134116635,5.934046021547975,5.47369672946923,4.658859427617611,2.4242424242424243,,0.5263157894736842,5.47945205479452,41.55642072943296
sa829855,Alex Faedo,DET,18,18,86.0,5,6,0,0,92,47,18,78,23,1.34,8.16,2.41,4.92,5.05,,0.4,0.6,,999.0,sa829855,SP,5.0,0.022375527052174604,-0.00893458283640669,-0.02954578125366647,-0.1633438354781825,0.08293258995051978,0.7894013438063459,0,4.186795491143317,3.8542813590408347,4.381443883668542,3.68456456359989,7.277361499007336,3.3194770079879,4.7635231432356155,0.0,,3.1578947368421053,0.0,34.625341684525544
10732,Drew Hutchison,,19,25,101.3,6,8,0,0,108,57,16,79,43,1.49,7.02,3.82,5.06,5.05,,0.4,0.5,,999.0,10732,SP,6.0,0.04484455995168024,0.00953543970911963,-0.18279092020291132,-0.006110114208277895,0.09192907159035457,-0.39342920444361074,0,5.00805152979066,3.526995726476825,3.0061688263791027,2.5251253737259742,5.300342014874639,3.208340196785324,2.732352533864484,0.0,,3.6842105263157894,0.0,28.991586728212795
19583,Sean Poppen,ARI,8,36,75.0,5,5,0,0,77,39,10,71,33,1.47,8.52,3.96,4.68,4.49,,0.4,0.3,,999.0,19583,SP,4.0,-0.003981803129462835,0.004927475346599985,0.009738697314746192,0.009706178561000423,0.03464109955839745,-0.02636609971584125,0,3.5963499731615673,4.238204223891218,3.3492771489072117,3.9817874596622906,5.101471704364502,3.9160393603897976,3.3626776393588083,0.0,,2.6315789473684212,0.0,30.177386457103815
20000,Tyler Wells,BAL,4,38,60.3,3,4,21,0,56,33,13,68,18,1.23,10.14,2.69,4.92,4.71,,0.4,0.1,,403.7,20000,SP,3.0,0.01648577926843986,-0.01542740907261475,0.14115011743935268,-0.09513634553579053,-0.04371033611774422,0.8277409952610846,0,2.8073000536768653,3.9400718707047577,4.864898733383072,4.976034660807885,6.419736712855917,4.8839431546502015,4.829360446240359,6.363636363636363,,2.1052631578947367,0.0,41.19024515385016
sa3011585,Mitchell Stumpo,ARI,0,36,48.0,1,1,0,0,44,20,5,48,17,1.27,9.0,3.19,3.75,3.71,,0.4,0.5,,999.0,sa3011585,RP,0.0,-0.06419630544652577,-0.00961888249369891,0.039409697573940194,-0.043606941598420934,-0.04296300084487026,0.31503684757366557,36,2.1470746108427265,5.115293218709532,4.432396731618024,4.206275627699141,5.771818220772099,4.874711050095165,3.948938818961508,0.0,,0.5263157894736842,4.931506849315069,35.95433091748695
17796,Dillon Tate,BAL,4,52,72.0,4,4,1,0,72,35,9,58,25,1.35,7.25,3.13,4.38,4.52,,0.4,0.6,,598.6,17796,SP,4.0,-0.0330196799982404,-0.00666418392374335,-0.11181565321165787,-0.07034567265668057,0.010368017342989422,0.09776788993403907,0,3.4353193773483626,4.66117213451824,4.212390327454056,3.0621179767257924,6.108024677352871,4.215893577124235,3.5758419947889792,0.30303030303030304,,2.6315789473684212,0.0,32.205369315711266
sa3014457,Garrett Stallings,BAL,20,24,102.3,7,10,0,0,125,63,21,60,21,1.43,5.28,1.85,5.54,5.43,,0.4,0.1,,999.0,sa3014457,SP,6.0,0.10767041332345739,0.0013367461871358621,-0.41150855260257113,-0.2636620174572559,0.2756927331414777,0.4048796699437003,0,5.061728395061728,2.6118695946971027,3.6166422936069944,0.7946679625635157,8.538738503784488,0.9382408204610986,4.1032179763023136,0.0,,3.6842105263157894,0.0,29.34931607279303
16318,Ricardo Pinto,,17,24,109.0,7,10,0,0,120,63,16,76,45,1.51,6.28,3.72,5.2,5.09,,0.4,0.4,,999.0,16318,SP,6.0,0.06683621703631593,0.013351653121090434,-0.29755430265587146,-0.021103868765778577,0.141268746855591,-0.5862869571933453,0,5.421363392377885,3.2066635861365,2.7220141586822786,1.6568357555964197,5.488869925179565,2.598829235247953,2.401174919493431,0.0,,3.6842105263157894,0.0,27.179961499029822
17369,Brett Martin,TEX,0,64,64.0,4,3,2,0,66,28,7,53,18,1.31,7.45,2.53,3.94,3.87,,0.4,0.5,,999.0,17369,RP,0.0,-0.06733274305944104,-0.008969273189211258,-0.0826089337786754,-0.11393579333666837,0.03321233463376605,0.3953636737993449,64,3.0059044551798175,5.160978806190385,4.384026922039128,3.2830934370271305,6.656116506535614,3.9336894133814617,4.086876995156787,0.6060606060606061,,0.5263157894736842,8.767123287671232,40.41018621871585
12905,Logan Verrett,,15,16,90.0,5,7,0,0,102,49,18,61,12,1.27,6.1,1.2,4.9,4.95,,0.4,0.4,,999.0,12905,SP,6.0,0.02116900982319625,-0.017530046071026817,-0.2715535160965833,-0.31094543949763,0.15317502485838863,1.0223508886149126,0,4.40150295222759,3.8718555802479377,5.021460763089444,1.8535554108565464,9.133269027486985,2.4517466508003496,5.163546857183149,0.0,,3.6842105263157894,0.0,35.58114776820779
15832,Paul Fry,BAL,0,62,57.3,4,4,0,0,49,27,5,64,35,1.47,10.05,5.49,4.24,4.16,,0.4,0.3,,999.0,15832,RP,0.0,-0.03740956643993443,0.0037979330463338012,0.12734361213785872,0.12732873457871208,-0.09314733716170986,-0.3366585388702341,62,2.6462694578636605,4.72511555243836,3.433382696037997,4.871575860799515,3.6225136084651623,5.494656416945668,2.8298397923375482,0.0,,0.5263157894736842,8.493150684931507,36.642819859293105
17611,Taylor Clarke,KCR,11,38,85.0,5,5,0,0,90,47,13,71,31,1.42,7.52,3.28,4.98,4.69,,0.4,0.4,,999.0,17611,SP,5.0,0.028549732388678084,0.0007296329296746507,-0.10073789154692536,-0.06456134732240343,0.07112804368947478,0.09403197370926852,0,4.133118625872249,3.764347417149545,3.661847854015927,3.145931343324179,6.035293943792238,3.465302863213002,3.569426635254975,0.0,,3.1578947368421053,0.0,30.933163419464222
sa3007777,Austin Cox,KCR,18,19,82.0,4,4,0,0,90,47,11,56,34,1.51,6.15,3.73,5.16,4.94,,0.4,0.5,,999.0,sa3007777,SP,4.0,0.04716938508787005,0.010228584758231962,-0.24470901277856283,-0.014195714375126622,0.10625297719921178,-0.4973152671090615,0,3.9720880300590444,3.4931321477148156,2.954557351905903,2.0566585526137655,5.402008431859875,3.0313917788297546,2.553958158168363,0.0,,2.6315789473684212,0.0,26.095373398519943
sa3004098,Phoenix Sanders,TBR,0,48,59.3,4,3,0,0,52,24,7,64,21,1.23,9.71,3.19,3.64,3.76,,0.4,0.5,,999.0,sa3004098,RP,0.0,-0.08647054098846396,-0.01488555428867322,0.10416429527601379,-0.053577591247386924,-0.08039239735067405,0.519082979641293,48,2.753623188405797,5.439741418230545,4.824552308943637,4.6962031961368575,5.8971868024367735,5.3370900043824845,4.2993292506466085,0.0,,0.5263157894736842,6.575342465753424,40.34938442440981
sa3006795,Steven Wilson,SDP,0,33,45.3,3,2,0,0,36,18,6,60,20,1.24,11.91,3.97,3.57,3.7,,0.4,0.5,,999.0,sa3006795,RP,0.0,-0.07170205937297824,-0.01127054179193343,0.21956823048519591,0.00780353804271694,-0.10923841417011781,0.4685584654263,33,2.0021470746108427,5.224622598068038,4.555379030659791,5.569339179859722,5.1253950545566,5.693435346211886,4.212567957173013,0.0,,0.5263157894736842,4.52054794520548,37.42974997581906
sa917925,Jay Groome,BOS,20,20,88.3,6,6,0,0,94,52,14,74,38,1.49,7.54,3.87,5.3,5.02,,0.4,0.4,,999.0,sa917925,SP,5.0,0.06669016059607369,0.008941814942464044,-0.10149265116379891,0.0009059777038673,0.0795703567783066,-0.23974967813115633,0,4.310252281266774,3.208791055291427,3.0503700358231285,3.140220898707549,5.212123340783944,3.361011897763561,2.9962528343511194,0.0,,3.1578947368421053,0.0,28.436917080829605
17920,Cody Ponce,,9,29,86.3,5,6,0,0,92,46,14,77,31,1.42,8.03,3.23,4.8,4.71,,0.4,0.3,,999.0,17920,SP,5.0,0.008805063263927826,0.0009342960761833385,-0.044560456870926246,-0.07102649039203346,0.0794351550776825,0.26006969995781404,0,4.202898550724638,4.051949760924793,3.6466086673908977,3.570964853662852,6.116585117931805,3.3626820935665505,3.854548582859245,0.0,,3.1578947368421053,0.0,31.964132363902888
19671,Sterling Sharp,WSN,17,19,85.3,5,6,0,0,95,49,11,55,39,1.57,5.8,4.11,5.17,5.1,,0.4,0.3,,999.0,19671,SP,4.0,0.050169027264864496,0.017127947177500547,-0.29179365034340565,0.027837740215967133,0.1263137843815363,-0.8110263740136703,0,4.149221685453569,3.449439132899526,2.440831880102489,1.7004203423318123,4.8734897525280445,2.7835733282788757,2.015249734446394,0.0,,2.6315789473684212,0.0,24.04380480340913
8410,Deolis Guerra,OAK,0,48,58.3,3,2,3,0,53,26,8,61,19,1.23,9.41,2.93,4.01,4.04,,0.4,0.3,,599.3,8410,RP,0.0,-0.05589073563250835,-0.014342234696656186,0.07924343849253623,-0.07273124012828941,-0.05634887214161777,0.5613769873558345,48,2.699946323134729,4.99431366064208,4.784096815118661,4.507654194203629,6.138020236409748,5.040071588875294,4.3719570209974785,0.9090909090909091,,0.5263157894736842,6.575342465753424,40.546809003699636
sa3010380,Ethan Elliott,SDP,15,15,63.7,2,2,0,0,66,33,11,53,19,1.34,7.49,2.69,4.66,4.83,,0.4,0.4,,999.0,sa3010380,SP,3.0,-0.005079644715479503,-0.007060649813440234,-0.07923708310635291,-0.1003416663169433,0.036795817995979196,0.33151195979781756,0,2.989801395598497,4.254195467463719,4.241911117037405,3.308604561482362,6.485187180620617,3.8894213395035093,3.9772300765599025,0.0,,2.1052631578947367,0.0,31.25161429616075
sa3008386,Logan Gillaspie,BAL,6,28,64.3,3,3,0,0,69,34,10,49,21,1.4,6.85,2.94,4.76,4.83,,0.4,0.4,,999.0,sa3008386,SP,3.0,0.003202188875439882,-0.001490849557923779,-0.13424641711853968,-0.07925063902771284,0.06583299300639733,0.09082056827531026,0,3.0220075147611376,4.133561653017101,3.827184640845231,2.892408797623793,6.219993610472862,3.5307145509852065,3.563911971855486,0.0,,2.1052631578947367,0.0,29.295045897455555
sa915725,Evan Miller,SDP,3,42,76.0,4,4,0,0,74,37,10,71,28,1.34,8.41,3.32,4.38,4.28,,0.4,0.1,,999.0,sa915725,SP,5.0,-0.03395599080028244,-0.007510015202621956,-0.0014402156146635647,-0.05483622227198964,-0.012753914551609458,0.27743140871021144,0,3.6500268384326353,4.674810508474672,4.275370795271553,3.8972087915269267,5.9130125301424865,4.501527215082291,3.884362314503652,0.0,,3.1578947368421053,0.0,33.95421373027632
sa657974,Tyler Pike,STL,9,15,63.7,4,4,0,0,67,33,8,47,24,1.43,6.64,3.39,4.66,4.65,,0.4,0.3,,999.0,sa657974,SP,3.0,-0.005079644715479503,0.0009905513605914518,-0.15169789367263808,-0.03995765751170566,0.048872619757026725,-0.1514172002750369,0,2.989801395598497,4.254195467463719,3.6424199075073354,2.7603724669660945,5.72593298900183,3.7402322130226002,3.1479384102264905,0.0,,2.1052631578947367,0.0,28.366156007681305
7146,Daniel Hudson,LAD,0,54,52.7,5,3,4,0,44,23,8,64,20,1.22,10.94,3.42,3.93,3.97,,0.4,0.3,,565.4,7146,RP,0.0,-0.05716428738863388,-0.01454102378576172,0.18113526654506462,-0.031411502345427,-0.09945771172642948,0.58312521685151,54,2.399355877616747,5.012864311841478,4.798898620326763,5.278558768286877,5.61847566278902,5.572610770068725,4.409303337951189,1.2121212121212122,,0.5263157894736842,7.397260273972603,42.2257646244483
22487,Johan Oviedo,STL,24,26,118.0,6,7,0,0,117,62,16,105,59,1.49,8.01,4.5,4.73,4.91,,0.4,0.6,,999.0,22487,SP,7.0,0.0018048050535448557,0.01101051128682684,-0.06297868902162906,0.09301537278579458,0.006079228795645486,-0.6011733586738486,0,5.904455179817498,4.153916051452011,2.8963352220325467,3.431614135524945,4.053961673694393,4.2688745425900505,2.3756118147771774,0.0,,4.2105263157894735,0.0,31.295294935678093
sa3002814,Moises Lugo,SDP,19,24,85.7,4,5,0,0,88,46,13,73,38,1.47,7.67,3.99,4.83,4.94,,0.4,0.3,,999.0,sa3002814,SP,4.0,0.012495594001126209,0.0059532192652489435,-0.08490239185061521,0.014068232249288937,0.03951074113794906,-0.26683956577551715,0,4.170692431561997,3.998193211089154,3.2729004134155746,3.2657413357652407,5.046624276834782,3.8558829060649726,2.9497337588370462,0.0,,2.6315789473684212,0.0,29.19134728093719
5003,Jake Diekman,,0,62,53.7,3,2,0,0,40,21,5,74,33,1.36,12.41,5.53,3.52,3.8,,0.4,0.7,,595.6,5003,RP,0.0,-0.08797527654023352,-0.004207268619114801,0.29179477559386546,0.1224834991017264,-0.1603489166737626,0.05614535546739363,62,2.453032742887815,5.4616595100818985,4.029448789185779,6.115798842609111,3.683436449099127,6.324821980967547,3.504367286242373,0.0,,0.5263157894736842,8.493150684931507,40.59203207547884
19712,Patrick Murphy,WSN,9,33,72.7,4,4,0,0,72,39,10,65,33,1.44,8.05,4.09,4.83,4.74,,0.4,0.2,,999.0,19712,SP,4.0,0.010370078121402337,0.0026338632517564076,-0.036033464848683194,0.021577236579052417,0.002127532686754252,-0.19138901008230702,0,3.4728931830381105,4.029153636147572,3.5200591551208307,3.6354793223769635,4.9522078390218285,4.317691282507487,3.079298345591685,0.0,,2.6315789473684212,0.0,29.638361711172898
sa3011200,Colby White,TBR,1,43,53.3,4,3,0,0,46,21,6,61,23,1.29,10.29,3.88,3.54,3.81,,0.4,0.7,,999.0,sa3011200,SP,3.0,-0.08545912300013758,-0.00888173890118682,0.13733759952025248,0.002186687143449273,-0.08212233725413265,0.30709731737484347,0,2.431561996779388,5.425009027318281,4.377509132324423,4.947189486874079,5.196020004329674,5.358460581474666,3.935304963785953,0.0,,2.1052631578947367,0.0,33.7763183507812
16587,Erik Swanson,SEA,9,34,62.7,3,3,0,0,60,33,12,64,19,1.26,9.19,2.73,4.74,4.67,,0.4,0.2,,596.6,16587,SP,3.0,0.0012426728250813923,-0.013228377760651666,0.06504537092481133,-0.09525885348801072,-0.023796546357855775,0.6475763726900894,0,2.9361245303274286,4.162104112006291,4.70115919781473,4.400232868663572,6.421277098763878,4.637940863813185,4.519979625161567,0.0,,2.1052631578947367,0.0,33.884081454445386
4930,Jon Lester,,25,25,127.0,6,7,0,0,139,68,20,90,46,1.46,6.38,3.26,4.82,4.98,,0.4,0.5,,600.2,4930,SP,8.0,0.016140308833025974,0.006247865686834109,-0.3234028343811731,-0.09595125789076514,0.15218204907227062,-0.27184554153626017,0,6.387546967257112,3.9451040191951847,3.2509610858740494,1.4612680469662618,6.429983227348057,2.4640132419955005,2.9411374380441067,0.0,,4.7368421052631575,0.0,31.61685613194343
19249,Seranthony Domínguez,PHI,2,31,33.7,2,2,5,0,29,14,3,35,15,1.31,9.36,4.01,3.74,3.76,,0.4,0.4,,599.1,19249,SP,1.0,-0.046803498930801934,-0.00525189294515882,0.04573204773222861,0.007991977567932795,-0.05525901407436118,0.06551018258459695,0,1.3794954374664519,4.861948283570496,4.107231356927913,4.254109970738583,5.123025660701876,5.026608175609157,3.5204486781462663,1.5151515151515151,,1.0526315789473684,0.0,30.84065065725963
6249,Trevor Cahill,,11,19,64.3,4,5,0,0,64,34,9,54,28,1.43,7.55,3.92,4.76,4.76,,0.4,0.4,,999.0,6249,SP,3.0,0.003202188875439882,0.001190725176988039,-0.07391098558302378,0.005218965122009422,0.005497561470881429,-0.19738870746437565,0,3.0220075147611376,4.133561653017101,3.6275149957166706,3.3489013450539664,5.157892860886766,4.276060090701302,3.068995594275692,0.0,,2.1052631578947367,0.0,28.740197212307372
19343,A.J. Puk,OAK,4,38,60.3,5,4,5,0,58,28,8,61,26,1.39,9.1,3.88,4.18,4.31,,0.4,0.4,,529.3,19343,SP,3.0,-0.044174985012870094,-0.0019472392323236498,0.05622504744551715,0.0019208773143062907,-0.019446030405220638,0.12055637967378363,0,2.8073000536768653,4.823661151045421,3.861167346283705,4.33349908004633,5.199362234018352,4.584197357249358,3.6149746589392304,1.5151515151515151,,2.1052631578947367,0.0,32.84457655430552
sa3004584,Drew Strotman,MIN,23,24,104.3,7,8,0,0,110,60,15,82,53,1.56,7.07,4.57,5.18,5.16,,0.4,0.4,,999.0,sa3004584,SP,5.0,0.0610496394291431,0.019360516190984223,-0.18002634259965777,0.09361745045814618,0.08062719526071183,-0.868947890929527,0,5.169082125603865,3.2909513132057846,2.274595132402087,2.546041923762328,4.046391291974831,3.3479563874437677,1.9157862204343945,0.0,,3.1578947368421053,0.0,25.748699131669163
6499,Blaine Hardy,,7,30,59.3,5,5,0,0,59,30,9,48,22,1.37,7.28,3.34,4.55,4.74,,0.4,0.4,,999.0,6499,SP,3.0,-0.01357936530808801,-0.0040868615952842635,-0.09021217320498742,-0.0414290619673246,0.004647307609764728,7.711538792332107e-05,0,2.753623188405797,4.378003040455898,4.020483300584538,3.2255679988872603,5.744434079316959,4.286563586025383,3.4080862411365627,0.0,,2.1052631578947367,0.0,29.922024592707135
7738,Wily Peralta,,17,26,86.3,4,5,0,0,88,47,12,64,41,1.49,6.67,4.27,4.9,5.06,,0.4,0.6,,599.9,7738,SP,4.0,0.020526401482346746,0.008748521555129285,-0.1969378537103692,0.04618689179215374,0.03254980220400783,-0.6815244440711554,0,4.202898550724638,3.881215861941701,3.064762631916893,2.4180909239708037,4.642771876677778,3.941873917558694,2.2376319804454123,0.0,,2.6315789473684212,0.0,27.02082469060434
21290,Lucas Gilbreath,COL,14,39,87.3,5,5,0,0,92,53,12,82,52,1.65,8.45,5.36,5.46,5.04,,0.4,0.3,,596.4,21290,SP,4.0,0.08460962701183639,0.026404432770897213,0.003026022322128785,0.1698431436271941,0.06779675131087981,-0.8148337632166447,0,4.256575415995705,2.947774752216742,1.750106179878948,3.9309999533916677,3.087947521964198,3.5064555301068223,2.0087116406687517,0.0,,2.6315789473684212,0.0,24.120149941591258
10946,Josh A. Smith,,8,18,55.7,3,3,0,0,59,29,8,46,18,1.38,7.44,2.91,4.69,4.52,,0.4,0.2,,999.0,10946,SP,3.0,-0.0028522703839465313,-0.002613852661668359,-0.07376372476209936,-0.07150092563772875,0.047976251682711024,0.1935875904505293,0,2.5603864734299515,4.221751364492619,3.910803280401934,3.350015507422075,6.122550554080765,3.7513053740016824,3.740384717984449,0.0,,2.1052631578947367,0.0,29.762460429708213
19903,Adonis Medina,PHI,19,22,83.7,5,6,0,0,93,51,14,60,36,1.54,6.45,3.87,5.49,5.38,,0.4,-0.1,,999.0,19903,SP,4.0,0.08364497772563206,0.013592233795554076,-0.21591201583150132,0.0007315794217486737,0.12159852473823651,-0.5040222869337829,0,4.06333870101986,2.9618259066767427,2.704100558412427,2.2745340887647747,5.2143161833813405,2.841822646370983,2.542440784386802,0.0,,2.6315789473684212,0.0,25.233957816381352
13942,Brent Suter,MIL,4,46,65.7,7,6,1,0,65,30,10,57,18,1.26,7.81,2.47,4.11,4.28,,0.4,0.6,,589.4,13942,SP,4.0,-0.05380694655967022,-0.013510572655801134,-0.05348703596361237,-0.12251095634834125,0.0009158024461305425,0.510664292855807,0,3.0971551261406334,4.963961031408588,4.7221713865999275,3.503427144456967,6.76393857050998,4.332660227076258,4.2848725821124045,0.30303030303030304,,2.6315789473684212,0.0,34.602795318703485
